	created_date	f0_
290	2010-03-29	132
291	2010-03-31	159
292	2010-03-07	33
293	2010-04-28	133
294	2010-04-30	138
295	2010-05-22	128
296	2010-05-23	34
297	2010-05-05	49
298	2010-05-07	61
299	2010-06-10	98
300	2010-06-20	78
301	2010-06-11	103
302	2010-06-12	69
303	2010-07-17	84
304	2010-08-29	115
305	2010-08-08	25
306	2010-08-15	66
307	2010-09-19	201
308	2010-09-28	12
309	2010-09-13	71
310	2010-10-27	218
311	2010-10-23	54
312	2010-10-06	91
313	2010-11-16	191
314	2010-12-18	215
315	2010-12-16	101
316	2010-12-31	12
317	2010-12-05	163
318	2010-12-07	74
319	2010-12-11	103
320	2011-01-20	33
321	2011-01-21	226
322	2007-11-30	15
323	2008-02-23	18
324	2009-09-08	8
325	2009-11-07	4
326	2010-03-17	33
327	2010-10-19	20
328	2011-01-09	28
329	2007-12-08	10
330	2008-01-11	9
331	2008-10-26	10
332	2009-01-24	7
333	2012-05-03	172
334	2012-06-16	29
335	2012-06-01	142
336	2012-07-02	11
337	2012-08-20	36
338	2012-08-13	151
339	2012-08-02	130
340	2012-08-05	222
341	2012-09-25	94
342	2012-09-18	135
343	2012-10-19	88
344	2012-10-12	56
345	2012-10-25	100
346	2012-10-09	175
347	2012-12-01	291
348	2012-11-09	175
349	2012-12-07	190
350	2012-12-11	193
351	2013-01-09	380
352	2013-01-05	274
353	2013-02-15	170
354	2013-04-24	250
355	2013-04-25	434
356	2011-03-27	25
357	2011-03-18	87
358	2011-04-12	139
359	2011-05-20	292
360	2011-06-03	236
361	2011-06-27	142
362	2011-06-05	131
363	2011-07-27	226
364	2011-07-16	132
365	2011-07-17	76
366	2011-07-18	41
367	2011-07-09	71
368	2011-07-07	141
369	2011-08-24	318
370	2011-08-09	125
371	2011-09-30	220
372	2011-09-15	557
373	2011-09-12	20
374	2011-09-04	82
375	2011-10-27	42
376	2011-10-29	14
377	2011-11-25	100
378	2011-11-26	47
379	2011-11-12	175
380	2011-11-13	18
381	2011-12-09	85
382	2011-12-29	68
383	2012-01-06	133
384	2012-02-27	73
385	2012-02-06	26
386	2012-02-08	243
387	2012-03-20	96
388	2012-03-21	256
389	2012-04-27	928
390	2012-04-21	177
391	2011-06-16	30
392	2012-05-30	139
393	2014-02-15	114
394	2014-03-18	104
395	2014-03-20	257
396	2014-04-25	86
397	2014-05-28	113
398	2014-06-25	347
399	2014-06-07	433
400	2014-07-19	184
401	2008-08-05	4
402	2009-06-17	10
403	2014-08-25	19
404	2014-09-25	422
405	2014-09-13	160
406	2014-09-10	221
407	2014-10-14	172
408	2014-10-19	144
409	2014-11-28	146
410	2014-11-22	85
411	2014-12-02	62
412	2015-01-03	101
413	2015-01-30	486
414	2015-01-27	273
415	2015-01-23	215
416	2012-02-26	7
417	2015-02-14	184
418	2015-03-11	312
419	2015-04-24	304
420	2015-04-02	270
421	2015-05-31	177
422	2015-04-03	261
423	2015-05-19	393
424	2015-06-23	132
425	2015-06-16	117
426	2015-06-18	140
427	2013-03-03	11
428	2014-01-06	93
429	2014-05-19	17
430	2015-07-08	402
431	2015-08-20	108
432	2015-10-01	86
433	2015-09-26	148
434	2015-09-21	67
435	2015-09-14	89
436	2015-11-23	45
437	2010-12-29	4
438	2013-05-31	212
439	2013-05-17	356
440	2013-07-31	283
441	2013-07-25	122
442	2013-09-01	164
443	2013-08-24	116
444	2013-08-22	202
445	2013-09-27	189
446	2013-09-09	45
447	2013-10-27	166
448	2013-10-22	84
449	2013-10-12	267
450	2013-11-26	699
451	2014-01-30	291
452	2014-01-17	295
453	2014-01-15	210
454	2007-08-23	2
455	2013-06-21	1
456	2015-12-03	232
457	2015-12-16	250
458	2015-11-04	273
459	2015-12-09	33
460	2015-12-05	23
461	2016-01-14	324
462	2016-01-22	220
463	2016-01-29	235
464	2016-02-13	111
465	2007-09-06	7
466	2007-10-31	5
467	2007-09-22	20
468	2007-12-10	4
469	2007-12-06	10
470	2008-01-01	19
471	2008-02-28	126
472	2008-02-04	103
473	2008-03-14	37
474	2008-03-15	13
475	2008-03-10	41
476	2008-03-01	47
477	2008-04-19	61
478	2008-04-26	16
479	2008-06-16	31
480	2008-06-23	50
481	2008-06-08	43
482	2008-07-11	57
483	2008-07-29	54
484	2008-08-24	49
485	2008-08-26	26
486	2008-08-31	9
487	2008-08-13	20
488	2008-08-17	14
489	2008-09-27	94
490	2008-09-20	25
491	2008-10-30	92
492	2008-10-20	6
493	2008-11-29	57
494	2008-11-10	94
495	2008-12-09	94
496	2009-01-08	9
497	2009-01-23	85
498	2009-01-26	25
499	2009-05-17	88
500	2009-05-22	22
501	2009-06-04	25
502	2009-07-15	25
503	2009-07-22	76
504	2009-08-23	102
505	2009-08-18	9
506	2009-08-15	64
507	2009-08-05	37
508	2009-09-24	34
509	2009-09-04	63
510	2009-10-09	58
511	2009-11-19	19
512	2009-11-24	21
513	2009-11-08	108
514	2009-12-18	38
515	2009-12-24	53
516	2010-01-24	64
517	2010-01-27	59
518	2010-01-14	79
519	2010-02-02	30
520	2010-03-12	83
521	2010-03-15	81
522	2010-04-27	49
523	2010-04-20	72
524	2010-04-23	48
525	2010-04-07	58
526	2010-04-12	130
527	2010-05-31	29
528	2010-06-19	36
529	2010-06-15	48
530	2010-06-02	73
531	2010-06-08	76
532	2010-07-29	42
533	2010-07-30	156
534	2010-07-18	63
535	2010-07-03	108
536	2010-08-16	126
537	2010-08-20	74
538	2010-08-27	226
539	2010-08-11	100
540	2010-10-29	215
541	2010-10-11	157
542	2010-10-26	192
543	2010-10-02	9
544	2010-11-18	126
545	2010-11-27	15
546	2010-11-05	137
547	2010-12-10	78
548	2010-12-09	132
549	2010-12-12	65
550	2011-01-23	89
551	2011-01-16	23
552	2011-01-07	60
553	2011-01-11	113
554	2011-02-18	182
555	2011-02-04	38
556	2007-09-12	4
557	2007-10-25	1
558	2007-10-26	16
559	2008-04-18	9
560	2009-01-03	30
561	2009-03-24	7
562	2009-07-11	16
563	2009-10-30	14
564	2009-11-04	32
565	2009-11-03	13
566	2010-07-27	23
567	2007-10-18	8
568	2008-03-25	4
569	2008-07-20	4
570	2008-12-16	10
571	2009-04-08	27
572	2012-05-26	219
573	2012-05-19	107
574	2012-05-07	56
575	2012-06-29	219
576	2012-06-15	409
577	2012-06-06	454
578	2012-06-25	24
579	2012-08-01	255
580	2012-08-27	154
581	2012-09-01	131
582	2012-08-29	365
583	2012-08-22	52
584	2012-08-15	133
585	2012-09-27	93
586	2012-09-23	66
587	2012-12-21	37
588	2013-01-30	78
589	2013-01-19	152
590	2013-02-20	108
591	2013-02-23	288
592	2013-02-06	289
593	2013-02-05	188
594	2013-03-29	200
595	2013-03-16	333
596	2013-03-05	102
597	2011-02-12	42
598	2011-04-29	284
599	2011-04-18	59
600	2011-05-28	101
601	2011-05-29	211
602	2011-05-04	222
603	2011-05-23	138
604	2011-05-13	298
605	2011-06-09	213
606	2011-07-24	51
607	2011-07-26	91
608	2011-08-28	45
609	2011-08-14	75
610	2011-08-04	161
611	2011-09-07	16
612	2011-09-06	46
613	2011-10-26	220
614	2011-10-14	706
615	2011-10-02	48
616	2011-11-15	51
617	2011-12-17	136
618	2011-12-18	95
619	2011-12-13	18
620	2012-01-21	135
621	2012-01-25	167
622	2012-04-01	73
623	2012-03-22	197
624	2012-03-15	273
625	2012-03-06	160
626	2012-03-11	73
627	2012-04-03	105
628	2012-04-10	142
629	2012-01-23	31
630	2014-02-11	121
631	2014-03-30	37
632	2014-03-08	127
633	2014-03-02	163
634	2014-04-19	361
635	2014-04-24	565
636	2014-05-30	387
637	2014-05-24	678
638	2014-07-29	281
639	2014-07-30	421
640	2014-07-15	458
641	2014-07-28	61
642	2014-07-21	314
643	2014-08-24	240
644	2013-03-23	21
645	2014-08-05	1147
646	2014-08-10	147
647	2014-09-26	241
648	2014-09-23	301
649	2014-10-16	386
650	2014-10-10	205
651	2014-11-26	545
652	2014-11-27	278
653	2014-11-14	462
654	2014-11-12	301
655	2014-11-11	163
656	2014-11-07	233
657	2014-12-12	474
658	2015-02-23	257
659	2015-04-01	204
660	2015-03-19	218
661	2015-04-27	42
662	2015-04-12	110
663	2015-05-22	360
664	2015-05-02	143
665	2015-06-06	259
666	2015-06-13	317
667	2014-04-07	67
668	2012-10-22	25
669	2015-07-24	401
670	2015-08-02	264
671	2015-08-24	33
672	2015-08-12	436
673	2015-09-08	198
674	2015-09-04	330
675	2015-10-24	36
676	2015-10-23	56
677	2015-11-17	131
678	2015-11-24	140
679	2009-07-19	9
680	2013-05-20	28
681	2013-05-04	325
682	2013-05-03	286
683	2013-06-18	83
684	2013-06-08	210
685	2013-07-13	148
686	2013-08-04	106
687	2013-09-14	179
688	2013-11-17	161
689	2013-12-27	24
690	2013-12-29	27
691	2013-12-31	88
692	2013-12-13	304
693	2013-12-05	111
694	2013-12-06	486
695	2014-01-16	380
696	2014-11-30	11
697	2013-11-30	18
698	2013-02-10	2
699	2009-06-25	1
700	2013-06-24	1
701	2007-08-29	1
702	2009-06-22	1
703	2015-11-06	194
704	2007-08-12	46
705	2007-10-29	9
706	2007-12-29	32
707	2007-12-03	45
708	2007-12-04	45
709	2008-02-17	4
710	2008-02-22	16
711	2008-03-11	13
712	2008-03-22	72
713	2008-03-24	14
714	2008-03-09	11
715	2008-04-27	29
716	2008-04-16	9
717	2008-04-09	47
718	2008-04-06	11
719	2008-05-24	62
720	2008-05-19	49
721	2008-06-26	32
722	2008-06-27	36
723	2008-06-25	35
724	2008-06-06	71
725	2008-07-15	7
726	2008-08-27	19
727	2008-08-02	84
728	2008-08-08	42
729	2008-09-30	150
730	2008-09-10	25
731	2008-11-23	87
732	2008-11-25	78
733	2009-01-01	76
734	2008-12-14	24
735	2008-12-03	79
736	2009-02-23	14
737	2009-02-06	44
738	2009-05-10	87
739	2009-06-24	6
740	2009-07-18	104
741	2009-08-07	48
742	2009-09-26	13
743	2009-09-15	60
744	2009-10-18	10
745	2009-10-02	39
746	2009-11-11	9
747	2009-12-27	33
748	2009-12-14	61
749	2009-12-22	41
750	2010-01-29	101
751	2010-01-12	25
752	2010-01-07	37
753	2010-02-24	234
754	2010-02-25	54
755	2010-02-28	93
756	2010-02-17	56
757	2010-02-18	33
758	2010-03-21	57
759	2010-03-18	35
760	2010-04-06	19
761	2010-04-15	32
762	2010-05-28	95
763	2010-05-15	71
764	2010-05-16	176
765	2010-05-09	29
766	2010-06-25	424
767	2010-06-03	77
768	2010-07-15	48
769	2010-08-19	59
770	2010-08-14	26
771	2010-08-06	55
772	2010-09-04	189
773	2010-10-24	152
774	2010-10-07	91
775	2010-12-01	85
776	2010-11-04	80
777	2010-11-03	87
778	2010-12-25	41
779	2010-12-26	11
780	2011-02-21	41
781	2007-10-10	3
782	2008-05-15	23
783	2010-03-02	28
784	2010-11-07	29
785	2011-02-26	24
786	2011-02-17	30
787	2009-01-28	19
788	2012-05-25	157
789	2012-05-22	129
790	2012-05-12	101
791	2012-06-19	213
792	2012-06-04	51
793	2012-07-17	352
794	2012-08-23	302
795	2012-09-28	231
796	2012-09-21	289
797	2012-09-12	76
798	2012-10-13	266
799	2012-11-27	93
800	2012-11-12	11
801	2012-12-04	47
802	2013-02-28	182
803	2013-02-14	382
804	2013-03-15	177
805	2013-03-08	92
806	2013-03-11	55
807	2011-02-08	34
808	2011-03-19	155
809	2011-03-30	248
810	2011-03-23	174
811	2011-03-06	87
812	2011-03-01	86
813	2011-04-17	68
814	2011-05-27	282
815	2011-05-09	188
816	2011-05-24	394
817	2011-05-18	120
818	2011-09-03	39
819	2011-09-11	67
820	2011-10-22	163
821	2011-10-25	19
822	2011-10-04	34
823	2011-11-27	34
824	2011-11-29	95
825	2011-11-21	26
826	2011-11-05	75
827	2011-12-14	217
828	2012-01-31	164
829	2012-01-15	127
830	2012-02-15	94
831	2012-04-22	60
832	2012-04-24	47
833	2012-04-13	143
834	2012-04-15	98
835	2012-04-06	138
836	2012-04-08	42
837	2011-06-13	22
838	2011-06-20	41
839	2012-01-09	30
840	2014-02-17	66
841	2014-02-13	109
842	2014-02-05	389
843	2014-02-02	142
844	2014-03-23	488
845	2014-03-19	185
846	2014-04-16	519
847	2014-04-11	201
848	2014-06-21	280
849	2014-06-14	356
850	2014-06-02	126
851	2014-07-03	67
852	2014-08-20	273
853	2008-08-03	2
854	2009-04-26	13
855	2012-06-18	34
856	2012-06-05	12
857	2013-01-06	24
858	2014-09-09	277
859	2014-09-24	114
860	2014-09-21	74
861	2014-09-16	240
862	2014-09-08	62
863	2014-10-31	187
864	2014-10-29	333
865	2014-10-15	161
866	2014-11-06	259
867	2014-12-29	26
868	2014-12-30	60
869	2014-12-31	207
870	2014-12-19	50
871	2014-12-15	66
872	2014-12-05	222
873	2014-12-08	84
874	2014-12-04	133
875	2015-01-21	83
876	2015-01-09	443
877	2015-02-17	143
878	2015-03-31	165
879	2015-03-10	365
880	2015-03-12	239
881	2015-04-04	336
882	2015-05-29	196
883	2015-06-17	388
884	2015-06-27	160
885	2015-06-03	266
886	2011-10-31	8
887	2015-01-01	69
888	2009-09-01	5
889	2014-05-01	38
890	2015-06-22	33
891	2013-04-10	514
892	2015-07-10	321
893	2015-07-11	113
894	2015-08-11	180
895	2015-09-27	128
896	2015-09-24	189
897	2015-10-31	286
898	2015-10-22	89
899	2015-10-20	224
900	2015-10-09	290
901	2015-10-04	113
902	2015-11-12	210
903	2015-11-14	163
904	2015-11-21	318
905	2015-11-26	57
906	2009-09-07	4
907	2009-11-09	1
908	2013-05-30	280
909	2013-05-08	333
910	2013-05-14	45
911	2013-06-29	220
912	2013-06-19	463
913	2013-07-03	352
914	2013-07-12	217
915	2013-08-30	238
916	2013-08-20	275
917	2013-08-23	305
918	2013-09-23	24
919	2013-09-15	198
920	2013-09-07	332
921	2013-10-24	118
922	2013-11-25	19
923	2013-11-19	102
924	2013-11-14	201
925	2013-11-10	201
926	2013-12-17	182
927	2014-01-29	229
928	2014-01-09	512
929	2015-09-07	25
930	2015-11-28	12
931	2007-09-26	2
932	2007-08-03	1
933	2015-01-25	1
934	2008-02-11	1
935	2007-08-25	1
936	2015-12-01	354
937	2015-12-20	75
938	2015-12-21	182
939	2015-12-23	242
940	2015-12-08	262
941	2016-01-12	248
942	2016-01-16	95
943	2016-01-20	243
944	2016-02-15	40
945	2016-02-25	190
946	2016-03-02	35
947	2007-11-25	15
948	2007-12-30	12
949	2007-12-15	13
950	2008-01-17	43
951	2008-02-03	64
952	2008-02-13	17
953	2008-03-26	40
954	2008-04-11	56
955	2008-05-30	34
956	2008-05-18	31
957	2008-05-10	180
958	2008-06-14	63
959	2008-06-22	56
960	2008-06-12	64
961	2008-07-02	20
962	2008-07-08	44
963	2008-08-23	16
964	2008-08-10	57
965	2008-09-05	69
966	2008-10-23	216
967	2008-11-27	78
968	2009-01-17	65
969	2009-02-24	31
970	2009-02-10	31
971	2009-03-25	13
972	2009-03-03	333
973	2009-03-14	32
974	2009-03-15	11
975	2009-04-03	17
976	2009-05-26	54
977	2009-05-05	33
978	2009-05-02	57
979	2009-07-27	16
980	2009-08-28	18
981	2009-08-19	50
982	2009-08-03	95
983	2009-09-30	16
984	2009-09-10	38
985	2009-10-04	22
986	2009-11-16	90
987	2009-12-20	27
988	2010-01-31	123
989	2010-03-08	71
990	2010-05-29	74
991	2010-05-30	156
992	2010-05-17	1
993	2010-05-08	135
994	2010-06-26	76
995	2010-06-07	134
996	2010-06-01	52
997	2010-09-10	139
998	2010-09-09	182
999	2010-10-03	94
1000	2010-10-17	125
1001	2010-10-20	126
1002	2010-11-14	78
1003	2010-11-02	47
1004	2010-12-04	62
1005	2011-01-22	44
1006	2008-04-04	12
1007	2008-11-24	20
1008	2010-11-01	13
1009	2011-02-24	13
1010	2007-12-07	13
1011	2007-12-09	2
1012	2012-05-10	146
1013	2012-05-17	261
1014	2012-05-28	40
1015	2012-06-26	231
1016	2012-06-12	43
1017	2012-07-26	123
1018	2012-07-29	67
1019	2012-07-12	526
1020	2012-07-03	184
1021	2012-08-11	132
1022	2012-10-03	167
1023	2012-10-14	61
1024	2012-10-17	152
1025	2012-10-02	134
1026	2012-11-23	128
1027	2012-11-28	114
1028	2012-11-04	83
1029	2012-12-19	39
1030	2012-12-22	253
1031	2012-12-18	184
1032	2012-12-08	32
1033	2013-01-20	59
1034	2013-01-22	69
1035	2013-02-13	148
1036	2013-03-20	169
1037	2013-03-06	818
1038	2011-02-02	92
1039	2011-02-06	20
1040	2011-02-10	45
1041	2011-02-03	165
1042	2011-03-21	114
1043	2011-03-14	517
1044	2011-04-26	35
1045	2011-04-09	110
1046	2011-04-05	104
1047	2011-05-30	19
1048	2011-05-19	45
1049	2011-05-01	35
1050	2011-05-05	51
1051	2011-07-01	220
1052	2011-06-26	59
1053	2011-06-08	76
1054	2011-07-11	18
1055	2011-08-03	70
1056	2011-08-10	129
1057	2011-09-28	215
1058	2011-09-16	57
1059	2011-12-01	154
1060	2011-11-11	114
1061	2011-12-03	160
1062	2011-12-28	70
1063	2012-01-27	180
1064	2012-01-24	155
1065	2012-02-28	77
1066	2012-02-19	132
1067	2012-02-09	179
1068	2012-03-23	129
1069	2012-04-28	100
1070	2012-04-25	319
1071	2014-02-08	268
1072	2014-02-19	500
1073	2014-03-12	302
1074	2014-03-27	238
1075	2014-03-06	337
1076	2014-03-04	117
1077	2014-04-26	214
1078	2014-04-06	58
1079	2014-06-30	84
1080	2014-06-03	97
1081	2014-07-11	234
1082	2014-07-24	430
1083	2014-07-18	376
1084	2014-07-20	32
1085	2014-08-27	252
1086	2014-08-28	249
1087	2008-10-13	2
1088	2009-03-09	8
1089	2012-12-15	36
1090	2013-04-30	13
1091	2014-08-08	406
1092	2014-09-12	301
1093	2014-09-14	180
1094	2014-09-15	57
1095	2014-11-19	250
1096	2014-11-04	121
1097	2014-11-05	191
1098	2014-11-02	36
1099	2014-12-26	22
1100	2014-12-25	142
1101	2015-02-28	186
1102	2015-02-21	77
1103	2015-02-08	47
1104	2015-03-26	278
1105	2015-03-24	146
1106	2015-03-21	161
1107	2015-03-17	175
1108	2015-03-07	313
1109	2015-06-01	153
1110	2015-05-28	213
1111	2015-05-07	208
1112	2015-05-26	43
1113	2015-05-14	282
1114	2015-05-20	163
1115	2015-05-06	113
1116	2015-05-11	45
1117	2015-06-24	309
1118	2011-08-15	17
1119	2010-01-01	5
1120	2007-10-03	3
1121	2008-04-08	10
1122	2008-05-03	3
1123	2008-08-25	6
1124	2012-12-27	9
1125	2013-04-05	274
1126	2015-07-30	202
1127	2015-07-16	236
1128	2015-07-22	108
1129	2015-07-09	160
1130	2015-08-30	116
1131	2015-08-10	108
1132	2015-10-21	133
1133	2015-10-29	418
1134	2015-10-14	361
1135	2015-11-27	322
1136	2011-01-03	3
1137	2007-09-27	3
1138	2007-11-22	2
1139	2008-11-30	1
1140	2013-04-01	42
1141	2013-05-23	254
1142	2013-06-26	299
1143	2013-06-17	339
1144	2013-07-26	193
1145	2013-07-30	102
1146	2013-07-09	166
1147	2013-07-23	149
1148	2013-07-07	66
1149	2013-07-10	151
1150	2013-08-14	366
1151	2013-08-16	524
1152	2013-08-06	141
1153	2013-08-05	14
1154	2013-09-26	271
1155	2013-09-24	184
1156	2013-09-17	259
1157	2013-09-18	131
1158	2013-10-14	88
1159	2013-11-08	188
1160	2013-11-23	108
1161	2013-12-25	41
1162	2013-12-08	153
1163	2013-12-09	35
1164	2013-02-24	1
1165	2015-10-11	10
1166	2015-10-17	7
1167	2013-04-06	9
1168	2013-12-02	2
1169	2015-12-17	208
1170	2015-12-31	140
1171	2016-01-17	117
1172	2016-02-02	166
1173	2016-03-01	114
1174	2016-01-02	23
1175	2007-09-14	16
1176	2007-12-17	184
1177	2007-12-14	66
1178	2008-02-06	62
1179	2008-03-16	35
1180	2008-05-25	70
1181	2008-05-29	13
1182	2008-05-05	95
1183	2008-06-29	93
1184	2008-06-15	25
1185	2008-07-30	6
1186	2008-07-16	97
1187	2008-07-05	68
1188	2008-07-13	25
1189	2008-09-26	350
1190	2008-09-23	5
1191	2008-11-16	30
1192	2008-11-21	87
1193	2009-02-20	18
1194	2009-02-21	49
1195	2009-02-16	11
1196	2009-02-05	29
1197	2009-03-12	13
1198	2009-04-18	5
1199	2009-06-21	59
1200	2009-06-03	32
1201	2009-07-30	69
1202	2009-07-17	27
1203	2009-07-26	134
1204	2009-07-06	54
1205	2009-09-23	28
1206	2009-09-06	94
1207	2009-09-13	51
1208	2009-09-17	55
1209	2009-10-17	70
1210	2009-11-12	78
1211	2009-11-27	6
1212	2009-12-29	7
1213	2009-12-06	94
1214	2010-01-26	23
1215	2010-01-30	39
1216	2010-01-19	29
1217	2010-01-04	43
1218	2010-03-01	46
1219	2010-02-22	53
1220	2010-02-03	17
1221	2010-03-28	25
1222	2010-04-18	147
1223	2010-05-10	190
1224	2010-06-28	78
1225	2010-09-01	45
1226	2010-08-01	218
1227	2010-08-07	258
1228	2010-09-14	160
1229	2010-10-22	159
1230	2010-11-22	48
1231	2010-11-06	127
1232	2010-11-10	401
1233	2010-11-11	55
1234	2010-12-24	76
1235	2011-01-27	142
1236	2011-01-02	27
1237	2011-01-04	71
1238	2011-02-27	126
1239	2011-02-09	236
1240	2011-02-22	28
1241	2007-11-08	14
1242	2008-01-05	25
1243	2008-01-08	37
1244	2008-04-02	15
1245	2008-06-21	26
1246	2008-08-01	3
1247	2008-11-07	33
