	created_date	f0_
192	2010-03-22	7
193	2010-05-26	5
194	2010-06-17	23
195	2010-07-12	3
196	2010-11-26	19
197	2012-05-04	6
198	2013-01-29	24
199	2013-04-02	2
200	2013-06-27	8
201	2013-09-19	32
202	2013-10-30	60
203	2013-11-22	8
204	2013-11-12	44
205	2013-11-03	13
206	2013-12-28	32
207	2014-01-23	56
208	2014-01-12	40
209	2014-12-18	6
210	2014-12-14	11
211	2013-10-29	2
212	2008-07-22	1
213	2008-07-06	2
214	2008-09-04	3
215	2009-01-29	11
216	2014-03-28	4
217	2014-04-30	29
218	2014-04-01	1
219	2014-06-17	16
220	2015-01-11	21
221	2015-01-07	60
222	2015-02-25	38
223	2015-02-27	23
224	2015-02-06	39
225	2015-04-30	42
226	2015-04-28	25
227	2015-05-03	22
228	2015-06-26	53
229	2013-02-11	10
230	2012-07-07	4
231	2012-09-06	3
232	2012-11-30	9
233	2011-03-24	8
234	2012-03-17	6
235	2009-10-16	1
236	2009-10-23	2
237	2010-02-26	3
238	2010-07-05	2
239	2010-10-09	17
240	2010-12-22	3
241	2011-07-28	4
242	2011-07-15	4
243	2010-07-31	3
244	2009-09-11	3
245	2009-12-05	3
246	2010-10-31	7
247	2015-07-14	21
248	2015-08-04	25
249	2015-08-23	25
250	2015-09-09	29
251	2015-11-01	18
252	2015-10-27	32
253	2015-11-19	57
254	2010-03-23	2
255	2014-01-01	21
256	2012-07-21	7
257	2013-05-28	4
258	2013-05-29	11
259	2011-11-03	6
260	2011-10-09	2
261	2011-10-11	2
262	2011-12-12	2
263	2012-02-22	3
264	2015-04-06	2
265	2015-05-08	28
266	2009-05-28	1
267	2013-09-11	2
268	2012-06-21	4
269	2007-08-28	1
270	2008-10-18	2
271	2015-04-15	13
272	2009-08-02	4
273	2009-11-10	3
274	2011-09-09	4
275	2008-08-29	3
276	2009-07-01	3
277	2008-11-01	3
278	2008-11-05	3
279	2012-09-13	2
280	2010-01-02	3
281	2009-11-20	3
282	2010-08-02	1
283	2015-03-14	2
284	2012-05-20	2
285	2014-12-24	2
286	2008-12-21	2
287	2008-02-05	1
288	2011-07-12	1
289	2015-03-05	3
290	2015-10-28	2
291	2015-04-25	1
292	2015-01-08	1
293	2008-06-11	1
294	2008-08-14	3
295	2008-03-28	1
296	2010-07-10	1
297	2016-01-23	26
298	2016-02-19	4
299	2016-01-13	1
300	2016-01-31	12
301	2016-02-24	2
302	2015-11-03	16
303	2011-04-27	5
304	2011-06-04	12
305	2011-07-19	4
306	2011-11-01	6
307	2011-12-30	5
308	2007-11-14	1
309	2008-03-23	12
310	2008-06-01	9
311	2008-07-14	27
312	2008-08-09	19
313	2008-08-15	19
314	2008-09-08	5
315	2008-10-12	19
316	2008-12-11	154
317	2009-01-09	12
318	2009-04-01	23
319	2009-06-18	18
320	2008-08-22	17
321	2008-08-28	44
322	2008-12-24	6
323	2009-01-13	6
324	2009-03-23	5
325	2009-03-06	31
326	2009-06-19	3
327	2012-06-27	4
328	2012-12-05	75
329	2013-03-24	78
330	2014-02-24	34
331	2014-03-16	21
332	2014-04-23	91
333	2014-04-18	89
334	2014-04-14	17
335	2014-05-21	24
336	2014-06-19	41
337	2009-10-24	2
338	2009-12-25	3
339	2010-01-10	21
340	2010-02-06	7
341	2010-03-09	3
342	2010-04-14	1
343	2010-05-06	22
344	2010-06-24	5
345	2010-09-17	19
346	2010-02-21	5
347	2010-08-10	1
348	2010-12-30	8
349	2013-03-07	14
350	2013-07-19	18
351	2013-08-31	17
352	2013-08-15	51
353	2013-08-10	91
354	2013-09-10	36
355	2013-10-25	45
356	2013-10-16	28
357	2013-10-18	49
358	2013-10-05	52
359	2013-11-21	61
360	2013-12-15	24
361	2013-12-11	39
362	2013-12-04	92
363	2014-08-07	94
364	2013-06-04	14
365	2013-08-01	42
366	2014-01-22	10
367	2013-08-09	8
368	2008-07-12	21
369	2008-11-20	1
370	2008-11-02	20
371	2014-05-29	1
372	2015-01-20	14
373	2015-01-16	39
374	2015-02-18	12
375	2015-02-11	34
376	2015-02-01	34
377	2015-03-28	30
378	2015-03-27	7
379	2015-04-05	24
380	2015-05-23	19
381	2015-06-09	22
382	2012-06-13	5
383	2012-12-09	14
384	2013-03-18	9
385	2011-10-20	3
386	2012-02-23	15
387	2012-03-24	16
388	2012-04-14	6
389	2009-08-22	4
390	2009-10-25	2
391	2010-03-13	4
392	2009-12-04	4
393	2011-11-20	2
394	2015-07-28	20
395	2015-07-05	4
396	2015-08-25	18
397	2015-09-18	32
398	2015-09-16	28
399	2015-09-03	34
400	2015-09-25	7
401	2013-06-11	5
402	2012-06-08	2
403	2013-07-28	11
404	2015-02-04	13
405	2015-03-25	6
406	2015-05-21	41
407	2015-06-10	6
408	2008-09-24	3
409	2008-12-07	12
410	2015-08-16	5
411	2012-05-06	1
412	2012-05-02	9
413	2015-01-05	3
414	2015-02-07	4
415	2015-09-22	2
416	2014-09-18	3
417	2009-11-22	3
418	2011-06-25	4
419	2008-08-20	3
420	2012-06-30	2
421	2014-12-06	3
422	2009-11-13	3
423	2011-07-30	1
424	2009-04-10	4
425	2009-11-26	2
426	2008-10-16	2
427	2015-01-24	2
428	2010-04-24	1
429	2014-06-27	2
430	2009-03-29	1
431	2014-05-22	1
432	2016-02-26	1
433	2009-04-20	1
434	2012-10-24	1
435	2013-08-07	2
436	2009-12-13	3
437	2015-03-08	3
438	2009-10-13	1
439	2010-04-04	1
440	2013-01-17	1
441	2015-12-04	69
442	2016-02-14	32
443	2011-10-16	10
444	2012-02-14	3
445	2012-02-03	101
446	2012-02-07	50
447	2008-01-24	52
448	2008-01-31	10
449	2008-05-16	13
450	2008-07-27	37
451	2008-08-07	29
452	2008-09-17	28
453	2009-01-07	26
454	2009-03-04	334
455	2009-04-30	12
456	2009-05-01	1
457	2009-06-13	58
458	2008-01-30	15
459	2008-05-21	5
460	2008-07-25	9
461	2008-07-09	21
462	2008-12-19	8
463	2012-05-09	8
464	2012-08-07	10
465	2013-01-25	79
466	2013-03-26	24
467	2013-03-27	37
468	2014-03-29	86
469	2014-04-27	111
470	2014-04-03	33
471	2014-05-20	19
472	2014-06-22	32
473	2009-07-29	3
474	2009-07-13	7
475	2009-07-21	62
476	2009-12-30	13
477	2010-01-28	8
478	2010-02-13	14
479	2010-02-16	3
480	2010-09-08	17
481	2010-10-21	28
482	2010-10-25	84
483	2009-06-07	18
484	2009-10-12	2
485	2009-11-18	4
486	2010-04-13	2
487	2010-08-24	7
488	2011-01-19	5
489	2012-07-16	4
490	2013-07-21	7
491	2013-07-02	23
492	2013-08-03	6
493	2013-09-22	44
494	2013-09-08	38
495	2013-09-05	33
496	2013-10-03	40
497	2013-11-01	67
498	2013-12-23	56
499	2013-12-10	5
500	2014-08-12	15
501	2014-08-11	39
502	2014-09-27	13
503	2014-10-07	32
504	2015-01-28	1
505	2013-09-06	7
506	2014-01-26	21
507	2008-05-20	7
508	2009-05-19	3
509	2015-01-18	22
510	2015-01-14	39
511	2015-04-08	25
512	2015-05-12	19
513	2015-06-20	40
514	2015-06-14	8
515	2012-11-06	3
516	2011-08-12	6
517	2011-09-24	13
518	2011-03-26	2
519	2011-04-01	5
520	2012-02-16	5
521	2012-03-30	6
522	2010-05-03	3
523	2010-06-09	5
524	2010-07-25	3
525	2009-10-14	2
526	2015-07-12	5
527	2015-07-03	28
528	2015-09-23	20
529	2015-10-10	10
530	2010-05-01	3
531	2011-09-20	1
532	2012-05-31	1
533	2008-05-09	3
534	2008-12-28	6
535	2009-04-21	10
536	2015-11-15	1
537	2015-09-28	11
538	2015-03-03	2
539	2015-11-08	9
540	2012-03-04	1
541	2012-04-11	2
542	2015-08-29	3
543	2015-05-13	2
544	2010-03-20	2
545	2010-04-26	3
546	2010-04-22	3
547	2010-05-11	3
548	2010-06-29	2
549	2010-06-22	3
550	2015-02-26	7
551	2011-08-26	2
552	2010-02-05	3
553	2010-03-27	2
554	2010-05-21	2
555	2015-10-06	1
556	2009-06-01	2
557	2015-10-07	1
558	2015-04-07	1
559	2016-01-21	3
560	2016-01-08	1
561	2010-05-13	3
562	2015-12-08	24
563	2015-12-23	29
564	2015-12-21	12
565	2015-12-01	36
566	2016-01-20	42
567	2016-01-12	28
568	2016-02-25	61
569	2016-01-16	2
570	2011-03-21	181
571	2012-04-25	11
572	2007-12-07	1
573	2008-03-26	25
574	2008-04-04	11
575	2008-05-30	21
576	2008-05-18	18
577	2008-06-12	21
578	2008-11-27	11
579	2009-01-17	8
580	2009-02-10	19
581	2008-02-03	12
582	2008-09-05	38
583	2009-03-14	19
584	2012-05-17	20
585	2012-07-12	7
586	2012-11-28	84
587	2012-12-22	36
588	2013-03-06	37
589	2014-03-27	112
590	2014-03-12	87
591	2014-04-26	102
592	2014-07-24	122
593	2014-07-18	54
594	2014-07-11	22
595	2014-08-27	83
596	2009-12-20	2
597	2010-01-31	2
598	2010-06-26	23
599	2010-06-07	7
600	2010-10-03	25
601	2009-07-27	3
602	2010-05-17	3
603	2010-06-01	4
604	2010-10-17	14
605	2010-11-14	11
606	2010-12-04	2
607	2013-04-05	59
608	2013-06-26	64
609	2013-07-30	39
610	2013-07-26	26
611	2013-07-07	2
612	2013-07-09	22
613	2013-08-16	83
614	2013-09-26	53
615	2013-09-24	31
616	2013-09-17	16
617	2013-11-08	27
618	2014-09-12	35
619	2014-09-14	19
620	2014-12-25	14
621	2013-08-06	22
622	2013-07-23	4
623	2013-12-25	1
624	2013-12-09	8
625	2013-08-14	7
626	2013-11-23	3
627	2008-04-11	13
628	2009-03-03	1
629	2009-05-02	8
630	2015-02-28	18
631	2015-02-08	7
632	2015-03-26	23
633	2015-03-24	23
634	2015-03-17	35
635	2015-05-28	49
636	2015-05-14	35
637	2015-05-07	28
638	2015-06-24	49
639	2012-07-29	1
640	2012-12-18	17
641	2011-04-05	8
642	2012-01-24	2
643	2011-08-10	7
644	2009-08-28	3
645	2010-05-30	3
646	2010-05-08	1
647	2011-07-01	4
648	2012-03-23	12
649	2015-07-30	37
650	2015-07-16	31
651	2015-10-29	67
652	2015-10-21	34
653	2015-10-14	30
654	2015-11-27	40
655	2015-08-30	11
656	2009-11-16	3
657	2013-07-10	6
658	2011-03-14	8
659	2014-11-04	15
660	2015-05-06	2
661	2008-06-14	11
662	2008-10-23	13
663	2009-03-15	3
664	2009-05-05	3
665	2014-11-19	2
666	2015-12-20	3
667	2014-07-20	1
668	2013-12-02	2
669	2009-04-03	7
670	2014-11-05	1
671	2011-05-01	1
672	2011-09-28	2
673	2011-12-28	3
674	2011-12-03	4
675	2011-12-01	9
676	2015-05-20	3
677	2011-05-19	1
678	2012-02-19	1
679	2012-06-26	3
680	2015-08-10	3
681	2009-10-04	3
682	2015-03-07	3
683	2011-02-03	2
684	2015-03-21	3
685	2008-06-22	4
686	2013-10-14	1
687	2014-02-08	1
688	2010-01-01	8
689	2012-04-28	1
690	2008-08-23	3
691	2015-05-26	4
692	2012-06-12	3
693	2013-12-08	1
694	2010-11-02	1
695	2011-02-24	1
696	2015-12-05	21
697	2016-01-14	53
698	2016-01-22	35
699	2015-12-16	3
700	2016-01-29	58
701	2011-05-13	6
702	2011-10-14	3
703	2012-01-21	43
704	2012-01-23	40
705	2008-02-28	108
706	2008-03-14	49
707	2008-03-15	5
708	2008-04-19	19
709	2008-04-26	5
710	2008-09-20	14
711	2008-12-16	1
712	2008-12-09	20
713	2009-01-23	39
714	2009-01-03	3
715	2009-04-08	10
716	2007-09-07	1
717	2008-06-08	19
718	2008-08-24	25
719	2008-08-17	8
720	2008-09-27	3
721	2008-11-29	6
722	2012-06-15	23
723	2013-01-19	32
724	2013-02-06	64
725	2013-02-23	44
726	2013-03-29	168
727	2013-03-16	30
728	2014-03-02	71
729	2014-04-24	23
730	2014-04-19	30
731	2014-04-07	15
732	2014-05-30	73
733	2014-05-24	137
734	2014-07-21	24
735	2014-07-15	55
736	2009-07-15	21
737	2009-07-19	39
738	2009-09-04	1
739	2009-11-08	4
740	2009-12-24	16
741	2009-12-18	106
742	2010-01-14	13
743	2010-02-02	3
744	2010-04-27	19
745	2010-04-23	31
746	2010-07-30	16
747	2010-08-20	9
748	2010-08-27	8
749	2010-10-11	29
750	2010-11-18	16
751	2009-07-11	4
752	2009-08-05	10
753	2009-11-04	3
754	2010-01-24	6
755	2013-05-04	28
756	2013-06-18	4
757	2013-11-17	64
758	2013-12-13	103
759	2014-08-05	16
760	2014-10-16	39
761	2014-11-26	18
762	2014-12-12	24
763	2014-11-11	8
764	2013-07-13	20
765	2013-08-04	22
766	2013-11-30	10
767	2013-12-06	37
768	2008-06-16	5
769	2008-07-29	4
770	2008-08-13	3
771	2009-03-24	3
772	2014-07-29	31
773	2014-02-11	25
774	2015-03-19	27
775	2015-04-12	17
776	2015-04-01	33
777	2012-08-15	1
778	2012-08-29	2
779	2011-04-29	7
780	2011-12-18	3
781	2012-01-25	9
782	2012-04-01	7
783	2012-04-03	5
784	2010-07-27	2
785	2010-10-29	11
786	2010-12-10	3
787	2011-01-23	2
788	2012-08-01	6
789	2011-07-26	5
790	2012-03-15	13
791	2010-04-07	3
792	2009-06-04	1
793	2009-11-24	3
794	2010-04-20	2
795	2010-06-19	2
796	2010-08-11	2
797	2014-09-23	23
798	2014-11-12	1
799	2011-08-04	1
800	2011-10-26	7
801	2015-07-24	34
802	2015-08-02	30
803	2015-10-24	34
804	2015-11-17	30
805	2015-11-24	15
806	2015-06-06	10
807	2015-11-04	7
808	2010-03-15	3
809	2010-07-03	1
810	2011-05-04	1
811	2011-05-29	1
812	2011-08-28	1
813	2014-11-14	4
814	2014-11-07	4
815	2015-04-27	3
816	2015-05-02	2
817	2009-05-17	3
818	2009-05-22	11
819	2015-08-12	7
820	2012-06-06	9
821	2012-09-01	1
822	2013-12-27	3
823	2014-01-16	2
824	2015-02-23	8
825	2015-06-13	9
826	2013-12-31	1
827	2010-04-12	1
828	2010-06-15	6
829	2010-07-29	1
830	2011-01-07	2
831	2009-06-22	2
832	2009-08-18	3
833	2010-08-16	1
834	2012-05-26	2
835	2008-08-26	3
836	2011-06-09	1
837	2008-10-30	3
838	2011-09-06	1
839	2010-03-12	1
840	2010-12-12	2
841	2009-11-03	1
842	2014-11-27	2
843	2015-12-03	4
844	2009-06-25	3
845	2015-12-17	49
846	2016-02-02	29
847	2016-03-01	15
848	2016-01-02	6
849	2015-12-31	14
850	2011-03-07	7
851	2011-04-16	11
852	2011-11-06	4
853	2011-12-07	8
854	2012-01-17	230
855	2012-03-01	15
856	2012-04-23	1
857	2008-02-06	20
858	2008-05-05	61
859	2008-06-15	4
860	2008-07-16	15
861	2008-07-05	9
862	2008-09-26	27
863	2008-11-07	15
864	2009-02-21	23
865	2009-02-04	18
866	2009-03-12	23
867	2009-06-21	8
868	2008-06-29	20
869	2008-06-21	4
870	2009-02-13	24
871	2009-02-05	3
872	2009-03-10	18
873	2012-05-13	1
874	2012-11-26	13
875	2012-12-26	3
876	2013-02-08	74
877	2013-03-13	81
878	2013-04-20	37
879	2014-02-22	33
880	2014-03-09	34
881	2014-06-08	35
882	2014-06-04	25
883	2014-07-07	8
884	2014-07-01	38
885	2009-09-13	3
886	2009-10-17	2
887	2009-11-15	1
888	2009-12-29	3
889	2010-01-26	15
890	2010-01-04	3
891	2010-02-15	9
892	2010-02-03	14
893	2010-04-09	10
894	2010-11-06	8
895	2010-12-24	6
896	2009-07-17	10
897	2009-11-12	1
898	2010-02-01	4
899	2010-03-28	6
900	2012-08-03	10
901	2013-05-10	74
902	2013-08-29	64
903	2013-08-08	24
904	2013-09-13	20
905	2013-12-19	22
906	2014-01-07	23
907	2014-08-09	105
908	2014-09-05	94
909	2014-10-28	19
910	2014-10-09	27
911	2014-11-23	7
912	2014-12-23	17
913	2014-12-16	69
914	2014-12-03	32
915	2013-06-30	25
916	2013-10-01	16
917	2014-07-08	11
918	2015-03-13	37
919	2015-03-04	46
920	2015-04-19	61
921	2015-06-04	29
922	2015-07-01	10
923	2015-06-11	26
924	2012-05-15	6
925	2012-06-02	5
926	2011-04-23	6
927	2010-06-28	8
928	2010-08-01	12
929	2012-08-08	1
930	2012-08-09	1
931	2012-01-18	12
932	2012-01-20	5
933	2009-06-03	2
934	2010-01-30	3
935	2010-11-10	3
936	2011-02-27	8
937	2012-06-09	1
938	2012-07-31	1
939	2013-01-07	2
940	2009-08-16	3
941	2010-03-01	2
942	2010-04-18	3
943	2014-10-11	5
944	2011-12-20	9
945	2012-01-08	6
946	2012-03-10	9
947	2015-09-19	15
948	2015-09-12	44
949	2015-10-16	49
950	2015-10-18	4
951	2009-11-27	1
952	2011-12-24	1
953	2011-04-10	2
954	2014-12-28	2
955	2015-04-29	3
956	2008-04-02	11
957	2008-06-30	4
958	2008-09-23	10
959	2015-09-29	3
960	2015-05-10	20
961	2015-06-25	2
962	2015-01-13	2
963	2015-03-30	14
964	2009-09-23	3
965	2009-12-06	2
966	2010-08-07	2
967	2012-06-07	1
968	2008-11-21	4
969	2009-04-18	1
970	2015-09-20	1
971	2011-02-22	1
972	2011-04-08	2
973	2008-05-25	1
974	2008-07-30	2
975	2008-11-12	1
976	2012-10-16	1
977	2011-08-30	1
978	2009-08-10	3
979	2009-05-27	2
980	2009-09-17	2
981	2015-10-19	2
982	2014-03-17	1
983	2014-07-23	3
984	2011-01-27	1
985	2015-01-19	1
986	2016-01-25	2
987	2016-01-11	4
988	2016-02-03	22
989	2016-01-04	22
990	2016-02-18	47
991	2016-02-21	44
992	2015-12-29	2
993	2011-06-15	6
994	2011-07-08	4
995	2011-08-19	7
996	2012-04-18	9
997	2008-07-21	12
998	2008-11-17	21
999	2008-11-19	14
1000	2009-02-11	3
1001	2009-02-15	22
1002	2009-03-02	12
1003	2009-05-20	5
1004	2008-07-31	19
1005	2008-10-17	28
1006	2009-02-25	15
1007	2009-04-28	2
1008	2009-04-05	18
1009	2012-06-28	12
1010	2012-08-30	1
1011	2012-09-20	1
1012	2012-11-21	1103
1013	2012-12-16	36
1014	2013-02-27	52
1015	2016-01-06	2
1016	2014-02-12	3
1017	2014-02-06	18
1018	2014-04-29	50
1019	2014-05-17	57
1020	2014-05-14	94
1021	2014-06-20	67
1022	2014-06-23	32
1023	2014-06-01	18
1024	2014-07-05	39
1025	2009-11-29	1
1026	2010-06-30	3
1027	2010-07-13	1
1028	2010-11-20	4
1029	2009-08-30	3
1030	2010-01-18	4
1031	2010-02-23	4
1032	2010-06-21	4
1033	2010-08-13	1
1034	2013-05-22	20
1035	2013-06-05	24
1036	2013-07-18	42
1037	2013-08-13	12
1038	2013-10-23	42
1039	2014-01-27	14
1040	2014-01-24	52
1041	2014-08-01	84
1042	2014-08-04	17
1043	2014-09-06	70
1044	2014-10-23	41
1045	2014-10-20	93
1046	2014-11-17	12
1047	2014-10-04	7
1048	2014-12-11	10
1049	2013-07-24	31
1050	2013-09-28	33
1051	2013-08-21	8
1052	2014-02-26	30
1053	2013-08-18	16
1054	2013-09-03	5
1055	2008-10-25	37
1056	2009-04-16	3
1057	2014-06-06	2
1058	2014-04-08	8
1059	2015-04-10	29
1060	2011-04-21	9
1061	2011-08-06	9
1062	2012-07-14	3
1063	2011-06-06	1
1064	2011-07-04	2
1065	2011-10-18	11
1066	2012-03-28	8
1067	2012-04-05	5
1068	2009-09-29	3
1069	2010-07-06	4
1070	2009-09-25	2
1071	2009-11-06	3
1072	2009-12-07	3
1073	2010-12-02	8
1074	2014-12-07	17
1075	2015-07-21	27
1076	2015-08-21	23
1077	2015-09-05	32
1078	2015-08-26	3
1079	2015-10-05	30
1080	2015-10-12	4
1081	2015-10-03	6
1082	2014-02-28	3
1083	2011-08-21	1
1084	2012-02-25	4
1085	2011-06-28	1
1086	2011-08-22	6
1087	2014-11-18	3
1088	2015-02-20	34
1089	2015-03-22	14
1090	2015-03-15	18
1091	2008-09-01	3
1092	2008-12-18	3
1093	2009-05-18	2
1094	2015-07-04	4
1095	2008-11-06	9
1096	2015-01-12	3
1097	2015-05-27	2
1098	2010-04-25	8
1099	2011-01-30	6
1100	2009-02-17	4
1101	2012-02-29	1
1102	2009-09-18	1
1103	2008-05-13	4
1104	2014-01-28	2
1105	2009-06-08	1
1106	2015-04-23	4
1107	2007-12-13	1
1108	2008-10-10	1
1109	2014-06-13	1
1110	2010-12-28	1
1111	2011-03-30	2
1112	2011-10-22	4
1113	2011-11-29	4
1114	2011-12-14	7
1115	2008-03-11	11
1116	2008-04-09	12
1117	2008-05-24	14
1118	2008-05-15	5
1119	2008-06-06	12
1120	2008-08-02	10
1121	2008-09-30	29
1122	2008-11-23	15
1123	2008-11-25	6
1124	2009-02-23	12
1125	2009-02-06	7
1126	2009-04-26	12
1127	2008-03-22	1
1128	2008-06-27	22
1129	2009-01-01	11
1130	2009-06-24	9
1131	2012-08-23	2
1132	2013-02-14	47
1133	2013-03-15	20
1134	2014-02-13	58
1135	2014-03-23	114
1136	2014-04-16	92
1137	2014-06-14	76
1138	2009-09-01	3
1139	2009-11-09	5
1140	2009-12-27	3
1141	2009-12-22	15
1142	2010-01-12	3
1143	2010-02-17	8
1144	2010-05-28	23
1145	2010-06-03	28
1146	2011-02-17	16
1147	2010-03-21	2
1148	2010-03-18	2
1149	2010-04-06	1
1150	2013-04-10	89
1151	2013-05-08	32
1152	2013-08-20	66
1153	2013-09-15	13
1154	2013-11-19	23
1155	2013-11-14	28
1156	2013-11-10	37
1157	2013-12-17	38
1158	2014-01-29	38
1159	2014-01-09	18
1160	2014-08-20	117
1161	2014-09-09	193
1162	2014-09-21	36
1163	2014-09-16	20
1164	2014-10-15	37
1165	2014-11-06	33
1166	2014-12-30	2
1167	2014-12-31	30
1168	2014-09-08	11
1169	2014-10-29	3
1170	2014-12-05	30
1171	2013-05-14	2
1172	2013-07-03	7
1173	2013-08-23	7
1174	2008-12-14	1
1175	2008-12-03	9
1176	2014-02-02	21
1177	2014-04-11	14
1178	2014-06-02	15
1179	2015-01-09	58
1180	2015-02-17	17
1181	2015-03-31	2
1182	2015-04-04	41
1183	2015-06-22	5
1184	2012-06-19	5
1185	2013-02-28	21
1186	2011-05-27	4
1187	2010-02-25	10
1188	2010-04-15	13
1189	2010-05-09	3
1190	2012-06-04	4
1191	2009-09-07	3
1192	2010-08-14	8
1193	2010-11-04	5
1194	2010-02-18	2
1195	2010-05-16	9
1196	2015-07-10	39
1197	2015-08-11	61
1198	2015-09-07	4
1199	2015-10-22	1
1200	2015-10-20	1
1201	2015-10-09	24
1202	2015-11-14	55
1203	2015-11-21	29
1204	2015-11-12	49
1205	2015-09-27	5
1206	2015-09-24	12
1207	2015-10-31	16
1208	2015-10-04	15
1209	2010-02-24	1
1210	2010-03-02	2
1211	2013-07-12	9
1212	2012-02-15	2
1213	2011-09-11	6
1214	2015-03-10	4
1215	2007-12-04	3
1216	2015-11-06	2
1217	2013-08-30	3
1218	2012-07-17	3
1219	2015-06-03	2
1220	2008-07-15	2
1221	2014-12-29	5
1222	2011-02-21	2
1223	2012-04-06	1
1224	2008-08-08	2
1225	2009-09-15	3
1226	2010-08-06	1
1227	2010-10-07	1
1228	2008-08-03	2
1229	2011-05-24	1
1230	2010-02-28	1
1231	2010-05-15	3
1232	2015-03-12	2
1233	2009-10-18	1
1234	2009-10-02	1
1235	2015-05-29	1
1236	2008-08-27	2
1237	2012-10-13	1
1238	2014-02-17	1
1239	2015-07-11	1
1240	2012-05-22	1
1241	2008-06-25	1
1242	2008-03-09	1
1243	2010-01-29	1
1244	2009-09-26	1
1245	2015-12-19	39
1246	2015-12-06	4
1247	2016-02-10	5
