	created_date	f0_
249	2011-07-04	17
250	2011-07-05	14
251	2011-07-08	205
252	2011-08-22	59
253	2011-08-29	69
254	2011-08-19	170
255	2011-08-21	36
256	2011-08-06	219
257	2011-09-14	202
258	2011-10-15	256
259	2011-10-18	75
260	2011-10-08	22
261	2011-12-08	181
262	2012-02-25	215
263	2012-02-29	134
264	2012-02-17	157
265	2012-02-04	149
266	2012-03-28	176
267	2012-03-07	30
268	2012-03-14	65
269	2012-04-18	341
270	2012-04-05	299
271	2014-02-28	280
272	2014-02-26	300
273	2014-02-12	425
274	2014-02-06	155
275	2014-03-26	453
276	2014-04-29	426
277	2014-04-08	260
278	2014-04-09	99
279	2014-06-01	239
280	2014-05-17	658
281	2014-05-14	696
282	2014-06-13	637
283	2014-06-23	332
284	2014-06-20	1024
285	2014-06-06	153
286	2014-07-05	748
287	2014-08-04	125
288	2014-08-01	825
289	2012-06-28	122
290	2012-07-14	374
291	2012-07-28	93
292	2012-07-06	205
293	2012-08-30	795
294	2012-08-24	110
295	2012-08-06	21
296	2012-09-20	280
297	2012-09-02	138
298	2012-10-31	348
299	2012-10-18	309
300	2012-10-10	130
301	2012-11-21	26
302	2012-11-24	35
303	2012-11-17	139
304	2012-12-16	125
305	2013-01-04	111
306	2013-02-27	485
307	2013-02-18	56
308	2013-03-04	59
309	2015-01-12	164
310	2015-02-20	226
311	2015-03-22	269
312	2015-03-15	217
313	2015-04-10	846
314	2015-04-23	477
315	2015-04-09	2987
316	2015-05-27	239
317	2014-09-06	743
318	2014-09-11	400
319	2014-09-02	222
320	2014-10-04	401
321	2014-10-23	1341
322	2014-10-20	744
323	2014-11-17	193
324	2014-11-18	222
325	2014-12-11	281
326	2014-12-07	150
327	2014-11-24	28
328	2011-05-16	16
329	2011-12-05	4
330	2009-06-11	43
331	2009-07-28	32
332	2009-08-30	23
333	2009-08-31	4
334	2009-09-25	48
335	2009-09-12	23
336	2009-09-18	9
337	2009-11-06	79
338	2010-01-15	86
339	2010-01-18	11
340	2010-01-21	99
341	2010-02-23	67
342	2010-06-30	58
343	2010-06-23	56
344	2010-06-06	27
345	2010-07-13	41
346	2010-07-06	4
347	2010-08-17	13
348	2010-08-13	96
349	2010-08-28	69
350	2010-09-22	59
351	2010-11-17	30
352	2010-11-19	7
353	2010-11-20	104
354	2010-12-02	131
355	2010-12-15	56
356	2011-01-30	120
357	2011-01-08	60
358	2007-11-01	242
359	2007-11-17	21
360	2007-11-09	30
361	2007-12-20	252
362	2007-12-01	73
363	2007-12-13	66
364	2007-12-05	14
365	2008-01-26	391
366	2008-02-25	25
367	2008-02-12	170
368	2008-03-12	45
369	2008-04-20	33
370	2008-04-21	155
371	2008-05-13	182
372	2008-06-28	142
373	2008-07-31	82
374	2008-07-21	12
375	2008-07-17	271
376	2008-07-07	251
377	2008-08-16	57
378	2008-10-25	461
379	2008-10-17	665
380	2008-10-10	249
381	2008-11-19	76
382	2008-11-06	555
383	2008-11-17	96
384	2008-12-23	224
385	2008-12-31	135
386	2008-12-18	266
387	2009-01-02	50
388	2009-02-15	30
389	2009-02-22	43
390	2009-02-25	25
391	2009-03-02	402
392	2009-03-05	28
393	2009-04-28	8
394	2009-04-05	19
395	2009-05-20	26
396	2009-06-08	10
397	2015-06-08	124
398	2013-05-22	334
399	2013-05-09	327
400	2013-06-05	356
401	2013-06-25	336
402	2013-07-24	452
403	2013-07-18	513
404	2013-08-13	88
405	2013-08-18	371
406	2013-08-21	184
407	2013-09-28	209
408	2013-09-16	56
409	2013-09-03	151
410	2013-10-23	455
411	2013-10-04	263
412	2013-12-03	118
413	2014-01-24	491
414	2014-01-27	110
415	2014-01-28	183
416	2014-01-19	201
417	2007-08-24	2
418	2008-07-28	15
419	2008-09-01	5
420	2009-02-17	9
421	2009-04-16	18
422	2009-05-18	2
423	2009-02-11	7
424	2007-09-10	2
425	2008-01-02	5
426	2015-07-21	571
427	2015-07-25	201
428	2015-07-04	115
429	2015-08-26	450
430	2015-08-21	833
431	2015-09-05	100
432	2015-10-05	140
433	2015-10-30	279
434	2015-10-12	68
435	2015-10-03	107
436	2009-07-24	17
437	2009-11-21	21
438	2010-04-25	17
439	2010-06-21	17
440	2010-10-08	35
441	2010-12-28	10
442	2009-09-22	4
443	2011-01-01	7
444	2009-09-29	10
445	2009-12-07	6
446	2012-07-13	14
447	2010-12-27	1
448	2013-01-15	17
449	2007-09-08	1
450	2012-09-10	6
451	2012-11-19	1
452	2014-07-12	1
453	2015-12-13	168
454	2015-11-01	54
455	2015-12-02	108
456	2016-01-07	519
457	2016-01-19	209
458	2016-01-01	81
459	2016-02-07	276
460	2016-02-11	512
461	2011-03-29	29
462	2011-03-31	129
463	2011-03-24	109
464	2011-03-10	63
465	2011-03-03	41
466	2011-05-26	347
467	2011-07-28	279
468	2011-07-31	134
469	2011-07-12	76
470	2011-07-15	190
471	2011-10-01	19
472	2011-09-26	76
473	2011-09-19	45
474	2011-09-08	250
475	2011-09-09	125
476	2011-09-13	130
477	2011-10-11	174
478	2011-10-23	9
479	2011-10-09	214
480	2011-10-13	245
481	2011-11-23	214
482	2011-11-03	312
483	2011-12-12	62
484	2011-12-10	162
485	2012-01-30	86
486	2012-01-07	67
487	2012-01-03	6
488	2012-02-22	141
489	2012-03-17	243
490	2012-04-19	76
491	2012-05-05	36
492	2014-02-07	680
493	2014-02-04	144
494	2014-02-10	34
495	2014-03-28	244
496	2014-03-25	419
497	2014-04-30	564
498	2014-04-13	1098
499	2014-04-21	205
500	2014-04-02	701
501	2014-04-01	29
502	2014-05-02	722
503	2014-05-12	165
504	2014-05-03	218
505	2014-05-09	214
506	2014-05-04	26
507	2014-06-29	810
508	2014-06-24	62
509	2014-06-17	258
510	2014-07-17	331
511	2014-07-02	671
512	2014-07-06	13
513	2014-08-29	488
514	2012-05-20	71
515	2012-05-21	28
516	2012-05-04	106
517	2012-06-21	133
518	2012-06-11	53
519	2012-07-23	101
520	2012-07-05	347
521	2012-07-07	93
522	2012-07-21	180
523	2012-09-06	130
524	2012-09-22	74
525	2012-09-13	247
526	2012-09-17	71
527	2012-09-09	329
528	2012-10-27	225
529	2012-10-20	230
530	2012-11-11	181
531	2012-11-03	78
532	2013-01-31	609
533	2013-01-24	147
534	2013-01-28	191
535	2013-01-29	154
536	2013-02-25	148
537	2013-02-22	39
538	2013-02-11	194
539	2013-03-21	203
540	2013-04-07	65
541	2013-04-14	1
542	2013-04-22	87
543	2013-04-29	108
544	2015-01-11	169
545	2015-01-08	206
546	2015-01-07	486
547	2015-01-04	16
548	2015-02-25	235
549	2015-02-27	113
550	2015-02-06	224
551	2015-03-14	299
552	2015-03-05	361
553	2015-04-30	1033
554	2015-04-25	320
555	2015-04-28	902
556	2015-04-15	406
557	2015-05-18	89
558	2015-05-08	614
559	2015-05-03	279
560	2015-06-19	341
561	2015-06-26	519
562	2015-06-29	42
563	2014-10-01	1543
564	2014-10-22	486
565	2014-10-06	162
566	2014-12-24	25
567	2014-12-20	447
568	2014-12-14	115
569	2014-12-18	75
570	2011-08-25	20
571	2009-07-01	76
572	2009-09-11	58
573	2009-10-23	44
574	2009-11-20	72
575	2009-11-10	26
576	2009-12-21	10
577	2009-12-05	54
578	2010-01-08	89
579	2010-02-26	32
580	2010-01-02	17
581	2010-02-09	51
582	2010-03-22	18
583	2010-03-23	70
584	2010-05-26	55
585	2010-06-17	91
586	2010-06-04	31
587	2010-07-10	126
588	2010-07-31	24
589	2010-07-23	79
590	2010-07-12	24
591	2010-07-02	183
592	2010-07-05	304
593	2010-08-31	21
594	2010-08-02	5
595	2010-09-25	60
596	2010-10-31	87
597	2010-10-04	17
598	2010-10-18	10
599	2010-10-09	77
600	2010-12-22	132
601	2007-10-20	20
602	2007-11-02	58
603	2007-12-31	29
604	2008-01-12	296
605	2008-01-10	452
606	2008-02-05	77
607	2008-02-16	85
608	2008-02-19	21
609	2008-03-28	278
610	2008-04-13	253
611	2008-04-24	259
612	2008-04-07	171
613	2008-05-27	107
614	2008-05-02	51
615	2008-06-03	62
616	2008-06-11	136
617	2008-07-24	36
618	2008-07-18	136
619	2008-07-22	41
620	2008-08-29	63
621	2008-08-30	177
622	2008-08-14	108
623	2008-09-04	55
624	2008-09-06	28
625	2008-10-29	489
626	2008-11-01	149
627	2008-10-02	370
628	2008-10-18	503
629	2008-10-06	17
630	2008-11-05	179
631	2008-11-13	161
632	2008-12-17	1241
633	2008-12-30	84
634	2008-12-13	302
635	2008-12-21	146
636	2009-01-20	155
637	2009-01-29	173
638	2009-01-21	138
639	2009-01-04	59
640	2009-02-07	41
641	2009-03-07	66
642	2009-03-20	27
643	2009-04-14	23
644	2009-04-15	14
645	2009-05-31	11
646	2009-05-28	28
647	2009-05-13	27
648	2009-06-20	38
649	2015-04-13	26
650	2015-04-06	14
651	2014-05-10	27
652	2013-04-02	195
653	2013-05-28	89
654	2013-05-29	209
655	2013-06-27	77
656	2013-07-29	74
657	2013-07-14	133
658	2013-09-19	485
659	2013-09-11	324
660	2013-09-04	51
661	2013-10-29	61
662	2013-10-30	456
663	2013-10-19	328
664	2013-10-15	206
665	2013-11-03	124
666	2013-11-12	196
667	2013-12-01	95
668	2013-11-22	297
669	2013-12-28	35
670	2014-01-01	169
671	2013-12-21	155
672	2014-01-23	326
673	2014-01-12	357
674	2007-08-26	2
675	2007-11-29	8
676	2007-11-04	23
677	2007-12-02	10
678	2008-07-01	10
679	2008-08-11	5
680	2009-03-16	13
681	2007-10-05	7
682	2009-05-12	8
683	2007-09-21	3
684	2007-08-28	5
685	2008-07-06	16
686	2013-06-03	8
687	2015-07-14	855
688	2015-08-23	328
689	2015-08-04	588
690	2015-09-09	283
691	2015-10-27	517
692	2015-10-28	53
693	2015-11-19	1700
694	2015-11-18	107
695	2015-11-09	30
696	2011-08-23	36
697	2009-03-13	14
698	2012-03-12	12
699	2008-09-15	6
700	2009-08-02	13
701	2010-11-26	18
702	2009-10-16	11
703	2010-10-10	4
704	2011-02-28	8
705	2010-10-14	10
706	2012-11-30	8
707	2009-11-23	2
708	2013-04-09	2
709	2007-09-28	4
710	2007-12-18	1
711	2015-11-06	131
712	2011-02-17	81
713	2011-02-08	31
714	2011-03-30	135
715	2011-03-19	118
716	2011-03-23	112
717	2011-03-06	103
718	2011-03-01	8
719	2011-04-17	62
720	2011-05-27	210
721	2011-05-18	208
722	2011-05-24	273
723	2011-05-09	129
724	2011-06-20	32
725	2011-09-11	97
726	2011-09-03	146
727	2011-10-25	57
728	2011-10-22	288
729	2011-11-29	144
730	2011-11-05	104
731	2011-12-14	231
732	2012-01-31	92
733	2012-01-15	72
734	2012-01-09	6
735	2012-02-15	123
736	2012-04-22	97
737	2012-04-24	81
738	2012-04-13	167
739	2012-04-15	38
740	2012-04-06	32
741	2012-05-25	137
742	2012-05-22	108
743	2014-02-13	163
744	2014-02-05	445
745	2014-02-17	41
746	2014-02-02	185
747	2014-03-23	456
748	2014-03-19	182
749	2014-04-11	371
750	2014-04-16	506
751	2014-05-01	267
752	2014-06-21	1166
753	2014-06-14	440
754	2014-06-02	181
755	2014-07-03	373
756	2014-08-20	362
757	2012-05-12	220
758	2012-06-05	1541
759	2012-06-18	43
760	2012-06-19	148
761	2012-06-04	96
762	2012-07-17	81
763	2012-08-23	431
764	2012-09-28	527
765	2012-09-21	335
766	2012-09-12	133
767	2012-10-13	163
768	2012-11-27	133
769	2012-11-12	18
770	2012-12-04	22
771	2013-01-06	24
772	2013-02-14	504
773	2013-02-28	1281
774	2013-03-11	84
775	2013-03-08	228
776	2013-03-15	739
777	2013-04-10	578
778	2015-01-09	664
779	2015-01-21	216
780	2015-01-01	302
781	2015-02-17	117
782	2015-03-31	262
783	2015-03-12	343
784	2015-03-10	119
785	2015-04-04	406
786	2015-05-29	208
787	2015-06-27	140
788	2015-06-17	428
789	2015-06-22	43
790	2015-06-03	364
791	2014-09-24	932
792	2014-09-08	271
793	2014-09-21	182
794	2014-09-16	273
795	2014-09-09	258
796	2014-10-31	303
797	2014-10-29	533
798	2014-10-15	1296
799	2014-11-06	1169
800	2014-12-30	253
801	2014-12-31	107
802	2014-12-15	82
803	2014-12-05	439
804	2014-12-29	64
805	2014-12-19	161
806	2014-12-08	159
807	2014-12-04	120
808	2011-11-21	8
809	2009-07-18	35
810	2009-09-01	31
811	2009-09-07	3
812	2009-10-18	9
813	2009-10-02	33
814	2009-12-14	33
815	2010-01-29	131
816	2010-01-12	50
817	2010-01-07	17
818	2010-02-24	59
819	2010-02-25	102
820	2010-02-28	13
821	2010-02-17	97
822	2010-02-18	48
823	2010-03-21	70
824	2010-03-18	44
825	2010-03-02	17
826	2010-04-15	50
827	2010-04-06	46
828	2010-05-28	104
829	2010-05-15	102
830	2010-05-09	60
831	2010-06-25	26
832	2010-06-03	70
833	2010-08-19	24
834	2010-08-14	106
835	2010-09-04	35
836	2010-10-07	102
837	2010-11-03	32
838	2010-11-04	86
839	2010-11-07	40
840	2010-12-26	2
841	2011-02-26	47
842	2007-08-12	78
843	2007-08-25	2
844	2007-12-03	135
845	2007-12-04	209
846	2007-12-29	141
847	2008-02-22	25
848	2008-03-22	132
849	2008-03-24	114
850	2008-03-09	153
851	2008-03-11	138
852	2008-04-27	131
853	2008-04-16	142
854	2008-04-06	36
855	2008-04-09	186
856	2008-05-24	233
857	2008-05-19	101
858	2008-05-15	185
859	2008-06-25	98
860	2008-06-27	45
861	2008-06-06	72
862	2008-07-15	122
863	2008-08-27	109
864	2008-08-02	135
865	2008-08-08	77
866	2008-09-30	481
867	2008-09-10	15
868	2008-11-23	116
869	2008-11-25	31
870	2009-01-01	372
871	2008-12-14	117
872	2008-12-03	64
873	2009-01-28	94
874	2009-02-23	11
875	2009-02-06	89
876	2009-04-26	23
877	2009-05-10	25
878	2009-06-24	8
879	2013-05-30	370
880	2013-05-14	91
881	2013-05-08	331
882	2013-06-29	246
883	2013-06-19	330
884	2013-07-03	422
885	2013-07-12	411
886	2013-08-30	352
887	2013-08-20	308
888	2013-08-23	394
889	2013-09-23	26
890	2013-09-15	255
891	2013-09-07	269
892	2013-10-24	124
893	2013-11-25	92
894	2013-11-10	177
895	2013-11-14	293
896	2013-11-19	195
897	2013-12-17	384
898	2014-01-29	257
899	2014-01-09	531
900	2007-09-26	15
901	2007-10-10	3
902	2008-06-26	28
903	2008-08-03	26
904	2007-10-19	1
905	2008-02-17	8
906	2008-02-11	9
907	2015-01-25	16
908	2012-04-08	2
909	2015-07-10	896
910	2015-07-11	74
911	2015-08-11	623
912	2015-09-24	351
913	2015-09-27	138
914	2015-09-07	55
915	2015-10-20	665
916	2015-10-31	1032
917	2015-10-09	1376
918	2015-10-22	52
919	2015-10-04	174
920	2015-11-12	469
921	2015-11-21	1338
922	2015-11-14	254
923	2011-10-04	23
924	2009-09-15	25
925	2009-12-22	2
926	2010-08-06	41
927	2010-12-25	16
928	2009-08-07	30
929	2009-09-26	6
930	2009-11-11	15
931	2010-05-16	16
932	2010-07-15	2
933	2010-12-01	11
934	2011-02-21	27
935	2011-11-27	13
936	2015-11-26	2
937	2010-10-24	3
938	2007-10-29	2
939	2011-10-31	2
940	2011-06-13	7
941	2009-11-09	1
942	2015-12-25	67
943	2015-12-15	44
944	2016-01-26	76
945	2016-02-05	314
946	2016-02-12	244
947	2016-02-16	504
948	2016-02-20	38
949	2016-02-29	145
950	2016-02-08	42
951	2015-12-07	2
952	2011-02-07	53
953	2011-02-13	55
954	2011-03-15	250
955	2011-03-25	58
956	2011-03-04	152
957	2011-04-13	146
958	2011-04-14	63
959	2011-05-11	377
960	2011-05-22	115
961	2011-05-02	21
962	2011-06-21	70
963	2011-06-11	162
964	2011-06-18	167
965	2011-08-17	253
966	2011-08-02	197
967	2011-09-02	112
968	2011-09-18	153
969	2011-10-30	103
970	2011-10-05	330
971	2011-11-22	58
972	2011-11-10	192
973	2011-11-04	95
974	2011-12-16	267
975	2011-12-02	35
976	2012-01-14	170
977	2012-02-24	107
978	2012-02-20	32
979	2012-03-31	133
980	2012-03-13	139
981	2012-04-17	37
982	2014-02-21	457
983	2014-02-14	614
984	2014-02-25	232
985	2014-03-03	216
986	2014-04-17	312
987	2014-04-10	328
988	2014-05-31	273
989	2014-05-11	562
990	2014-05-25	135
991	2014-05-15	181
992	2014-06-11	466
993	2014-06-28	23
994	2014-06-05	376
995	2014-07-31	264
996	2014-07-27	369
997	2014-07-04	399
998	2014-09-01	489
999	2012-05-14	78
1000	2012-05-11	152
1001	2012-07-01	158
1002	2012-06-24	122
1003	2012-06-10	95
1004	2012-07-25	467
1005	2012-10-30	109
1006	2012-11-13	163
1007	2012-11-08	124
1008	2012-11-05	16
1009	2012-12-20	298
1010	2013-01-18	383
1011	2013-01-23	340
1012	2013-02-01	106
1013	2013-02-02	64
1014	2013-03-09	292
1015	2013-03-01	200
1016	2013-04-15	1178
1017	2013-04-18	176
1018	2013-04-17	555
1019	2015-01-22	214
1020	2015-01-10	218
1021	2015-02-24	162
1022	2015-02-03	478
1023	2015-03-02	42
1024	2015-04-21	921
1025	2015-04-14	837
1026	2015-04-22	348
1027	2015-05-05	628
1028	2015-06-28	255
1029	2014-08-13	179
1030	2014-08-23	319
1031	2014-08-02	314
1032	2014-08-18	77
1033	2014-09-29	160
1034	2014-10-05	188
1035	2014-11-13	780
1036	2014-12-22	553
1037	2011-10-10	4
1038	2011-12-19	2
1039	2009-07-03	21
1040	2009-08-29	12
1041	2009-08-14	23
1042	2009-08-20	24
1043	2009-10-31	78
1044	2009-10-11	45
1045	2009-10-29	64
1046	2009-12-01	2153
1047	2009-10-06	10
1048	2009-11-14	58
1049	2009-12-02	438
1050	2009-12-09	58
1051	2010-01-23	99
1052	2010-01-05	24
1053	2010-04-21	39
1054	2010-05-12	32
1055	2010-05-02	41
1056	2010-06-18	39
1057	2010-06-13	27
1058	2010-07-20	106
1059	2010-08-22	53
1060	2010-09-23	55
1061	2010-09-11	29
1062	2010-11-12	57
1063	2010-11-24	53
1064	2010-11-29	13
1065	2010-11-13	38
1066	2010-12-20	37
1067	2011-01-28	238
1068	2011-01-29	34
1069	2011-01-24	42
1070	2007-10-12	13
1071	2007-09-19	12
1072	2007-08-18	2
1073	2008-01-27	216
1074	2008-01-13	308
1075	2008-01-28	115
1076	2008-02-01	163
1077	2008-01-23	420
1078	2008-01-14	21
1079	2008-02-14	54
1080	2008-02-24	127
1081	2008-03-08	183
1082	2008-03-27	90
1083	2008-04-25	292
1084	2008-05-28	114
1085	2008-06-20	136
1086	2008-06-02	123
1087	2008-07-10	52
1088	2008-08-21	83
1089	2008-09-29	1962
1090	2008-09-13	76
1091	2008-10-21	205
1092	2008-10-28	29
1093	2008-10-19	251
1094	2008-11-14	215
1095	2008-11-18	332
1096	2008-11-08	367
1097	2008-11-09	130
1098	2008-12-08	308
1099	2008-12-26	64
1100	2008-12-12	403
1101	2009-01-31	137
1102	2009-01-14	132
1103	2009-01-18	182
1104	2009-03-01	53
1105	2009-02-02	262
1106	2009-03-27	24
1107	2009-04-27	11
1108	2009-04-04	1582
1109	2009-04-12	50
1110	2009-05-16	30
1111	2009-05-24	19
1112	2009-05-09	18
1113	2009-05-04	40
1114	2009-06-27	54
1115	2013-05-21	187
1116	2013-06-28	731
1117	2013-06-14	455
1118	2013-06-07	442
1119	2013-07-05	245
1120	2013-07-22	120
1121	2013-08-25	328
1122	2013-08-27	339
1123	2013-09-29	190
1124	2013-09-02	31
1125	2013-10-26	149
1126	2013-10-02	145
1127	2013-10-11	197
1128	2013-10-09	69
1129	2013-10-07	14
1130	2013-11-29	215
1131	2013-11-07	139
1132	2013-11-09	20
1133	2013-11-11	94
1134	2013-12-26	58
1135	2013-12-14	92
1136	2013-12-16	44
1137	2014-01-18	201
1138	2009-04-13	9
1139	2009-04-09	28
1140	2007-09-20	2
1141	2009-06-29	4
1142	2008-05-17	18
1143	2009-04-22	21
1144	2013-04-03	11
1145	2013-05-05	7
1146	2015-07-31	283
1147	2015-07-06	27
1148	2015-07-02	312
1149	2015-08-15	462
1150	2015-08-07	151
1151	2015-09-11	480
1152	2015-09-30	163
1153	2015-10-26	1015
1154	2015-10-13	699
1155	2015-10-08	384
1156	2015-11-11	1769
1157	2014-04-20	4
1158	2009-07-14	19
1159	2009-07-05	3
1160	2009-10-28	12
1161	2009-11-05	5
1162	2009-12-03	27
1163	2010-01-25	28
1164	2010-09-26	10
1165	2010-12-17	32
1166	2009-12-26	3
1167	2013-02-07	19
1168	2012-11-25	14
1169	2013-03-12	26
1170	2013-02-09	10
1171	2013-08-17	1
1172	2015-12-22	165
1173	2015-12-12	135
1174	2016-01-09	369
1175	2016-01-10	215
1176	2016-01-18	331
1177	2016-01-24	34
1178	2016-02-04	187
1179	2016-02-09	312
1180	2016-02-23	386
1181	2011-02-19	44
1182	2011-04-15	143
1183	2011-04-22	9
1184	2011-04-03	20
1185	2011-05-07	40
1186	2011-06-24	104
1187	2011-06-22	234
1188	2011-06-07	125
1189	2011-07-06	97
1190	2011-08-07	77
1191	2011-09-17	168
1192	2011-09-10	149
1193	2011-10-21	36
1194	2011-10-07	310
1195	2011-11-16	120
1196	2011-11-14	24
1197	2011-11-18	93
1198	2011-12-22	207
1199	2012-01-10	156
1200	2012-01-28	218
1201	2012-01-05	45
1202	2012-02-10	267
1203	2012-02-12	135
1204	2012-02-05	94
1205	2012-04-26	70
1206	2012-04-16	54
1207	2012-04-04	101
1208	2014-02-23	245
1209	2014-02-20	369
1210	2014-03-31	486
1211	2014-03-05	717
1212	2014-03-11	184
1213	2014-04-22	24
1214	2014-04-12	52
1215	2014-05-07	66
1216	2014-06-15	205
1217	2014-07-16	76
1218	2014-08-30	704
1219	2014-08-22	757
1220	2012-05-16	143
1221	2012-07-24	9
1222	2012-08-10	443
1223	2012-08-14	171
1224	2012-08-17	408
1225	2012-08-21	306
1226	2012-08-18	67
1227	2012-08-04	56
1228	2012-09-07	406
1229	2012-09-24	34
1230	2012-09-03	35
1231	2012-10-26	223
1232	2012-10-28	59
1233	2012-10-21	14
1234	2012-11-16	117
1235	2013-01-16	679
1236	2013-01-21	103
1237	2013-01-12	209
1238	2013-01-13	16
1239	2013-01-02	59
1240	2013-02-03	304
1241	2013-04-26	810
1242	2013-04-04	568
1243	2015-02-22	254
1244	2015-02-12	307
1245	2015-04-16	1258
