	created_date	f0_
160	2015-03-21	268
161	2015-03-17	227
162	2015-06-01	188
163	2015-05-28	1185
164	2015-05-20	665
165	2015-05-14	990
166	2015-05-26	43
167	2015-05-07	605
168	2015-05-06	436
169	2015-06-24	942
170	2015-07-30	846
171	2015-07-16	1145
172	2015-07-09	742
173	2015-07-22	709
174	2015-08-10	867
175	2015-08-30	1113
176	2015-10-29	1041
177	2015-10-17	241
178	2015-10-21	545
179	2015-10-11	407
180	2015-10-14	470
181	2015-11-27	723
182	2007-10-03	16
183	2007-12-30	4
184	2008-01-17	48
185	2008-02-03	115
186	2008-04-11	60
187	2008-05-30	157
188	2008-05-18	185
189	2008-06-14	156
190	2008-06-22	78
191	2008-06-12	146
192	2008-08-23	137
193	2008-08-25	15
194	2008-08-10	40
195	2008-09-05	199
196	2008-10-23	740
197	2008-10-13	29
198	2008-11-24	200
199	2008-11-27	422
200	2008-11-30	179
201	2009-01-17	274
202	2009-02-24	114
203	2009-02-10	261
204	2009-03-25	198
205	2009-03-14	355
206	2009-03-15	171
207	2009-03-03	448
208	2009-04-03	315
209	2009-05-02	124
210	2009-05-05	118
211	2015-05-11	1
212	2008-02-13	7
213	2009-03-09	21
214	2009-05-26	21
215	2011-07-11	29
216	2009-11-16	35
217	2010-05-17	19
218	2010-06-01	9
219	2008-03-26	5
220	2008-05-03	13
221	2007-09-27	1
222	2007-11-25	1
223	2007-12-07	1
224	2013-12-09	4
225	2008-07-02	1
226	2015-11-04	954
227	2015-12-05	657
228	2015-12-09	680
229	2015-12-16	980
230	2015-12-03	829
231	2016-01-14	1402
232	2016-01-22	503
233	2016-01-29	1188
234	2016-02-13	1240
235	2014-02-11	109
236	2014-03-08	746
237	2014-03-30	57
238	2014-03-02	89
239	2014-04-19	309
240	2014-04-24	718
241	2014-04-07	265
242	2014-05-30	1234
243	2014-05-24	1424
244	2014-07-29	296
245	2014-07-30	339
246	2014-07-21	443
247	2014-07-15	569
248	2014-07-28	169
249	2014-08-05	396
250	2014-08-10	438
251	2014-08-24	404
252	2012-05-07	110
253	2012-05-19	214
254	2012-06-29	223
255	2012-06-15	625
256	2012-06-25	57
257	2012-06-06	446
258	2012-08-01	327
259	2012-08-27	295
260	2012-08-29	628
261	2012-08-15	421
262	2012-08-22	35
263	2012-09-23	262
264	2012-09-27	607
265	2012-10-22	176
266	2012-12-21	29
267	2013-01-19	289
268	2013-02-23	538
269	2013-02-20	330
270	2013-02-06	362
271	2013-02-05	161
272	2013-03-29	383
273	2013-03-16	898
274	2013-03-05	112
275	2013-03-23	14
276	2011-02-18	116
277	2011-02-04	130
278	2011-02-12	18
279	2011-04-29	119
280	2011-04-18	28
281	2011-05-04	422
282	2011-05-28	346
283	2011-05-29	78
284	2011-05-13	203
285	2011-05-23	10
286	2011-06-09	340
287	2011-07-24	74
288	2011-07-26	186
289	2011-08-28	82
290	2011-08-14	69
291	2011-08-04	208
292	2011-09-06	38
293	2011-09-07	17
294	2011-10-26	463
295	2011-10-14	220
296	2011-10-02	345
297	2011-11-15	102
298	2011-12-13	18
299	2011-12-17	46
300	2011-12-18	104
301	2012-01-21	228
302	2012-01-25	118
303	2012-03-22	792
304	2012-03-15	795
305	2012-03-06	331
306	2012-03-11	125
307	2012-04-03	325
308	2012-04-10	134
309	2012-04-01	227
310	2012-05-26	514
311	2012-01-23	42
312	2014-09-26	388
313	2014-09-23	301
314	2014-10-16	508
315	2014-10-10	1002
316	2014-11-30	30
317	2014-11-26	1237
318	2014-11-07	305
319	2014-11-27	440
320	2014-11-12	313
321	2014-11-11	275
322	2014-11-14	187
323	2014-12-12	535
324	2012-09-01	41
325	2013-01-30	29
326	2009-06-04	90
327	2009-07-22	95
328	2009-07-19	157
329	2009-07-11	364
330	2009-07-15	279
331	2009-08-05	35
332	2009-08-15	40
333	2009-08-18	251
334	2009-09-24	59
335	2009-09-04	274
336	2009-10-30	55
337	2009-11-24	89
338	2009-11-08	103
339	2009-11-19	42
340	2009-11-04	211
341	2009-12-24	40
342	2010-01-24	254
343	2010-01-27	49
344	2010-01-14	88
345	2010-02-02	48
346	2010-03-12	171
347	2010-03-15	4
348	2010-04-27	22
349	2010-04-23	406
350	2010-04-20	82
351	2010-04-07	37
352	2010-06-15	74
353	2010-06-19	122
354	2010-06-02	4
355	2010-06-08	2
356	2010-07-30	149
357	2010-07-29	67
358	2010-07-27	38
359	2010-07-03	1529
360	2010-07-18	115
361	2010-08-27	511
362	2010-08-16	83
363	2010-08-20	90
364	2010-08-11	124
365	2010-10-26	60
366	2010-10-29	452
367	2010-10-11	343
368	2010-10-02	8
369	2010-11-05	113
370	2010-11-18	181
371	2010-12-12	154
372	2010-12-10	195
373	2010-12-09	219
374	2011-01-07	387
375	2011-01-11	205
376	2011-01-23	148
377	2013-05-20	443
378	2013-05-04	590
379	2013-05-03	115
380	2013-06-18	357
381	2013-06-24	7
382	2013-06-08	63
383	2013-07-13	457
384	2013-08-04	40
385	2013-11-17	293
386	2013-12-06	670
387	2013-12-27	31
388	2013-12-29	348
389	2013-12-31	136
390	2013-12-13	113
391	2013-12-05	93
392	2014-01-16	817
393	2015-02-23	375
394	2015-04-01	493
395	2015-03-19	122
396	2015-04-12	650
397	2015-04-27	1422
398	2015-05-22	744
399	2015-05-02	467
400	2015-06-13	1250
401	2015-06-06	873
402	2015-07-24	853
403	2015-08-12	971
404	2015-08-02	708
405	2015-08-24	28
406	2015-09-04	790
407	2015-09-08	125
408	2015-10-23	536
409	2015-10-24	633
410	2015-11-17	184
411	2015-11-24	1108
412	2007-09-06	1
413	2007-12-10	19
414	2008-02-04	35
415	2008-02-28	152
416	2008-03-01	30
417	2008-03-15	415
418	2008-03-10	46
419	2008-04-18	188
420	2008-04-19	41
421	2008-06-08	97
422	2008-06-16	12
423	2008-06-23	27
424	2008-07-20	48
425	2008-07-11	154
426	2008-07-29	69
427	2008-08-24	41
428	2008-08-17	120
429	2008-08-31	76
430	2008-08-13	39
431	2008-09-27	1095
432	2008-09-20	52
433	2008-10-30	394
434	2008-11-29	27
435	2008-11-10	16
436	2008-12-16	64
437	2008-12-09	52
438	2009-01-23	271
439	2009-01-26	31
440	2009-01-03	222
441	2009-03-24	188
442	2009-04-08	254
443	2009-05-22	400
444	2009-05-17	150
445	2009-06-22	109
446	2009-06-25	42
447	2007-10-18	10
448	2007-10-26	26
449	2009-12-18	26
450	2010-04-12	21
451	2011-01-16	22
452	2009-08-23	23
453	2008-01-01	16
454	2008-04-26	13
455	2007-09-22	15
456	2007-12-06	2
457	2008-03-25	10
458	2008-08-26	1
459	2008-10-20	4
460	2007-09-12	2
461	2007-10-04	1
462	2008-03-14	6
463	2009-11-03	24
464	2013-09-14	41
465	2013-11-30	7
466	2009-01-08	3
467	2007-10-25	2
468	2009-10-09	4
469	2007-08-29	1
470	2010-05-31	1
471	2015-12-04	1152
472	2015-12-30	579
473	2016-01-05	416
474	2016-01-08	388
475	2016-01-15	1378
476	2016-01-21	1077
477	2016-02-01	311
478	2016-02-14	1019
479	2014-03-29	969
480	2014-03-15	83
481	2014-04-27	675
482	2014-04-03	604
483	2014-05-20	587
484	2014-06-09	211
485	2014-06-22	703
486	2014-08-15	233
487	2014-08-12	300
488	2014-08-31	217
489	2014-08-11	59
490	2014-08-06	295
491	2012-05-09	481
492	2012-07-04	194
493	2012-07-18	425
494	2012-07-09	42
495	2012-07-22	80
496	2012-07-16	100
497	2012-07-08	15
498	2012-08-07	154
499	2012-09-16	263
500	2012-09-05	113
501	2012-09-08	53
502	2012-10-11	391
503	2012-10-06	109
504	2012-11-18	67
505	2012-11-22	567
506	2012-11-06	344
507	2013-01-25	389
508	2013-03-27	384
509	2013-03-26	53
510	2013-03-22	34
511	2013-04-19	447
512	2011-02-01	84
513	2011-03-26	399
514	2011-04-28	541
515	2011-04-19	1440
516	2011-04-01	286
517	2011-05-15	110
518	2011-05-12	275
519	2011-06-19	141
520	2011-06-10	100
521	2011-06-14	30
522	2011-07-14	120
523	2011-09-01	72
524	2011-08-26	243
525	2011-08-08	34
526	2011-08-27	322
527	2011-08-12	198
528	2011-08-13	257
529	2011-08-05	47
530	2011-09-20	159
531	2011-10-16	103
532	2011-12-21	73
533	2012-01-22	262
534	2012-02-14	878
535	2012-02-16	1445
536	2012-02-03	569
537	2012-02-13	16
538	2012-02-07	62
539	2012-03-30	522
540	2012-03-18	87
541	2012-03-04	97
542	2012-03-09	81
543	2012-04-11	349
544	2012-05-31	506
545	2011-09-24	24
546	2014-09-27	342
547	2014-09-20	168
548	2014-10-07	500
549	2014-10-24	541
550	2014-10-13	33
551	2014-11-16	99
552	2015-01-02	795
553	2015-01-28	1307
554	2015-01-18	296
555	2015-01-14	235
556	2013-03-30	4
557	2009-06-01	92
558	2009-06-07	119
559	2009-07-21	193
560	2009-07-29	373
561	2009-07-04	30
562	2009-10-22	127
563	2009-10-12	73
564	2009-10-14	44
565	2009-10-21	15
566	2009-11-18	177
567	2009-12-30	10
568	2010-01-28	124
569	2010-01-11	20
570	2010-02-13	42
571	2010-02-16	34
572	2010-02-05	30
573	2010-03-20	134
574	2010-03-27	21
575	2010-04-26	38
576	2010-04-10	174
577	2010-05-01	119
578	2010-04-22	216
579	2010-04-19	101
580	2010-05-21	161
581	2010-05-27	48
582	2010-05-13	127
583	2010-05-03	98
584	2010-05-11	48
585	2010-06-29	736
586	2010-06-22	9
587	2010-06-09	103
588	2010-07-25	168
589	2010-08-24	50
590	2010-09-08	73
591	2010-09-02	535
592	2010-10-25	153
593	2010-10-21	303
594	2010-10-16	9
595	2010-11-21	8
596	2010-12-23	41
597	2011-01-19	278
598	2011-01-14	110
599	2011-01-12	48
600	2013-06-10	1213
601	2013-07-21	364
602	2013-07-02	429
603	2013-07-06	144
604	2013-07-16	80
605	2013-08-26	28
606	2013-08-03	417
607	2013-09-25	111
608	2013-09-20	101
609	2013-09-05	307
610	2013-09-22	336
611	2013-09-08	648
612	2013-09-06	676
613	2013-10-21	274
614	2013-10-03	622
615	2013-11-01	794
616	2013-12-12	730
617	2013-12-10	406
618	2013-12-23	84
619	2014-01-26	1358
620	2014-01-25	192
621	2015-02-26	628
622	2015-02-02	498
623	2015-03-03	770
624	2015-03-09	200
625	2015-04-08	422
626	2015-04-07	556
627	2015-05-30	1793
628	2015-05-12	380
629	2015-05-13	343
630	2015-05-04	381
631	2015-06-20	699
632	2015-06-14	726
633	2015-07-03	720
634	2015-07-12	608
635	2015-08-29	693
636	2015-09-23	898
637	2015-09-28	72
638	2015-10-10	870
639	2015-10-07	994
640	2015-10-06	122
641	2015-11-08	857
642	2015-11-15	520
643	2015-11-16	140
644	2007-10-21	11
645	2008-01-30	59
646	2008-01-31	129
647	2008-01-24	212
648	2008-02-08	222
649	2008-03-06	647
650	2008-03-18	297
651	2008-04-05	69
652	2008-04-10	862
653	2008-05-23	30
654	2008-05-16	7
655	2008-05-21	18
656	2008-05-09	202
657	2008-07-25	40
658	2008-07-26	145
659	2008-07-27	59
660	2008-07-09	162
661	2008-08-07	28
662	2008-09-19	219
663	2008-09-17	200
664	2008-10-14	54
665	2008-11-28	205
666	2008-12-19	273
667	2008-12-28	29
668	2008-12-04	188
669	2009-01-07	392
670	2009-01-22	151
671	2009-03-18	46
672	2009-03-04	598
673	2009-04-30	220
674	2009-05-01	30
675	2009-04-21	298
676	2009-05-19	142
677	2009-05-15	135
678	2009-06-13	52
679	2009-06-23	97
680	2007-09-29	5
681	2008-06-09	13
682	2008-09-07	90
683	2009-07-08	42
684	2009-07-13	10
685	2010-04-13	17
686	2010-06-27	10
687	2010-06-14	2
688	2010-09-18	11
689	2007-11-07	2
690	2007-09-05	3
691	2007-12-21	4
692	2008-03-29	6
693	2008-10-27	6
694	2008-08-04	7
695	2008-05-20	4
696	2007-09-18	1
697	2013-10-20	14
698	2010-07-16	4
699	2014-03-22	1
700	2015-11-01	564
701	2015-12-13	505
702	2016-01-01	311
703	2015-12-02	744
704	2016-01-07	671
705	2016-01-19	378
706	2016-02-07	1057
707	2016-02-11	1083
708	2014-02-10	259
709	2014-02-07	335
710	2014-02-04	168
711	2014-04-01	122
712	2014-03-28	497
713	2014-03-25	1188
714	2014-04-30	255
715	2014-04-21	311
716	2014-04-02	739
717	2014-04-13	1166
718	2014-05-03	291
719	2014-05-09	376
720	2014-05-12	234
721	2014-05-02	923
722	2014-05-10	17
723	2014-06-29	424
724	2014-06-24	262
725	2014-06-17	382
726	2014-07-17	110
727	2014-07-02	623
728	2014-07-06	51
729	2014-08-29	159
730	2012-05-20	361
731	2012-05-04	492
732	2012-05-05	10
733	2012-06-21	205
734	2012-06-11	211
735	2012-07-21	285
736	2012-07-23	117
737	2012-07-07	163
738	2012-07-05	214
739	2012-09-09	550
740	2012-09-17	77
741	2012-09-06	202
742	2012-09-22	17
743	2012-09-13	54
744	2012-10-27	297
745	2012-10-20	559
746	2012-11-11	461
747	2012-11-30	30
748	2012-11-03	88
749	2013-01-31	1096
750	2013-01-24	258
751	2013-01-28	176
752	2013-01-29	236
753	2013-02-25	58
754	2013-02-11	442
755	2013-02-22	246
756	2013-03-21	885
757	2013-04-02	479
758	2013-04-29	78
759	2013-04-22	63
760	2011-03-03	380
761	2011-03-29	49
762	2011-03-31	193
763	2011-03-24	581
764	2011-05-26	347
765	2011-07-31	63
766	2011-07-28	206
767	2011-07-15	395
768	2011-07-12	70
769	2011-08-25	331
770	2011-08-23	26
771	2011-10-01	25
772	2011-09-13	180
773	2011-09-26	30
774	2011-09-08	421
775	2011-09-09	81
776	2011-10-09	161
777	2011-10-11	96
778	2011-10-13	159
779	2011-11-23	252
780	2011-11-28	16
781	2011-11-03	211
782	2011-12-12	55
783	2011-12-10	313
784	2012-01-30	65
785	2012-01-03	13
786	2012-01-07	95
787	2012-02-22	230
788	2012-03-12	65
789	2012-03-17	654
790	2012-04-19	287
791	2011-03-10	19
792	2014-10-01	252
793	2014-10-22	535
794	2014-10-06	34
795	2014-12-24	195
796	2014-12-18	96
797	2014-12-20	882
798	2014-12-14	355
799	2015-01-07	479
800	2015-01-08	706
801	2012-05-21	15
802	2013-04-14	5
803	2009-07-01	170
804	2009-08-02	133
805	2009-09-11	49
806	2009-10-16	81
807	2009-10-23	201
808	2009-11-10	76
809	2009-11-20	206
810	2009-11-23	12
811	2009-12-21	41
812	2009-12-05	212
813	2010-01-08	234
814	2010-01-02	67
815	2010-02-26	178
816	2010-02-09	25
817	2010-03-22	103
818	2010-03-23	12
819	2010-05-26	79
820	2010-06-17	114
821	2010-07-31	258
822	2010-07-10	2292
823	2010-06-04	8
824	2010-07-12	936
825	2010-07-05	1300
826	2010-07-02	1418
827	2010-08-31	52
828	2010-08-02	1015
829	2010-09-25	43
830	2010-10-31	259
831	2010-10-09	266
832	2010-10-14	43
833	2010-10-18	77
834	2010-10-04	99
835	2010-11-26	186
836	2010-12-22	433
837	2011-02-28	55
838	2013-04-07	24
839	2013-04-09	30
840	2013-05-29	282
841	2013-06-27	124
842	2013-06-03	10
843	2013-07-14	73
844	2013-09-19	563
845	2013-09-04	71
846	2013-09-11	456
847	2013-10-19	1168
848	2013-10-29	142
849	2013-10-30	345
850	2013-10-15	43
851	2013-11-22	761
852	2013-11-12	171
853	2013-11-03	287
854	2013-12-28	155
855	2013-12-21	1683
856	2014-01-01	44
857	2013-12-01	70
858	2014-01-12	800
859	2014-01-23	366
860	2011-09-19	16
861	2015-01-11	189
862	2015-02-25	107
863	2015-02-27	338
864	2015-02-06	1088
865	2015-03-05	968
866	2015-03-14	572
867	2015-04-30	1357
868	2015-04-25	479
869	2015-04-28	401
870	2015-04-15	467
871	2015-04-06	138
872	2015-05-03	1447
873	2015-05-18	403
874	2015-05-08	556
875	2015-06-26	882
876	2015-06-29	49
877	2015-06-19	647
878	2015-07-14	213
879	2015-08-23	158
880	2015-08-04	278
881	2015-09-09	367
882	2015-10-28	435
883	2015-10-25	401
884	2015-10-27	453
885	2015-11-19	467
886	2015-11-18	537
887	2007-11-02	48
888	2008-01-10	1317
889	2008-01-12	74
890	2008-02-05	345
891	2008-03-28	335
892	2008-04-13	70
893	2008-04-24	92
894	2008-06-03	89
895	2008-06-11	18
896	2008-07-24	143
897	2008-07-18	122
898	2008-07-22	138
899	2008-07-01	23
900	2008-08-29	146
901	2008-08-30	33
902	2008-09-15	40
903	2008-11-01	414
904	2008-10-29	203
905	2008-10-18	36
906	2008-10-02	241
907	2008-10-06	693
908	2008-11-13	478
909	2008-11-05	446
910	2008-12-30	48
911	2008-12-13	349
912	2008-12-21	229
913	2008-12-17	214
914	2009-01-21	237
915	2009-01-20	65
916	2009-01-29	249
917	2009-02-07	100
918	2009-03-16	100
919	2009-03-20	267
920	2009-03-13	62
921	2009-03-07	88
922	2009-04-15	361
923	2009-04-14	316
924	2009-05-28	221
925	2009-05-31	30
926	2009-05-12	34
927	2009-05-13	97
928	2009-06-20	194
929	2015-01-04	30
930	2015-04-13	45
931	2014-05-04	5
932	2007-08-26	3
933	2007-10-20	19
934	2007-12-16	3
935	2008-04-07	18
936	2008-09-06	27
937	2010-07-23	2
938	2008-02-16	4
939	2008-07-06	9
940	2008-05-02	6
941	2008-08-14	5
942	2008-09-04	12
943	2008-02-19	4
944	2015-11-09	18
945	2007-08-28	1
946	2007-12-18	1
947	2013-05-28	33
948	2013-07-29	15
949	2007-11-04	2
950	2010-10-10	5
951	2008-08-11	2
952	2008-05-27	1
953	2011-10-23	1
954	2015-12-24	361
955	2015-12-18	783
956	2015-12-14	70
957	2016-01-03	90
958	2016-02-06	693
959	2016-02-17	838
960	2015-11-02	50
961	2014-02-15	166
962	2014-03-20	473
963	2014-03-18	347
964	2014-04-25	136
965	2014-05-28	321
966	2014-06-25	472
967	2014-06-07	805
968	2014-07-19	459
969	2014-07-13	7
970	2014-08-25	152
971	2012-05-03	353
972	2012-06-01	292
973	2012-06-16	21
974	2012-08-02	311
975	2012-08-13	495
976	2012-08-05	185
977	2012-08-20	57
978	2012-07-02	14
979	2012-09-25	334
980	2012-09-18	175
981	2012-10-25	369
982	2012-10-12	302
983	2012-10-19	97
984	2012-10-09	169
985	2012-12-01	449
986	2012-11-09	563
987	2012-12-11	217
988	2012-12-07	234
989	2013-01-09	651
990	2013-01-05	490
991	2013-02-15	291
992	2013-03-03	4
993	2013-04-24	43
994	2013-04-25	1187
995	2011-03-27	53
996	2011-03-18	39
997	2011-04-12	71
998	2011-05-20	436
999	2011-06-27	56
1000	2011-06-03	317
1001	2011-06-16	63
1002	2011-06-05	442
1003	2011-07-09	153
1004	2011-07-27	293
1005	2011-07-17	164
1006	2011-07-07	156
1007	2011-07-16	53
1008	2011-07-18	32
1009	2011-08-24	356
1010	2011-09-30	277
1011	2011-09-15	238
1012	2011-09-04	238
1013	2011-10-27	23
1014	2011-10-29	172
1015	2011-11-25	71
1016	2011-11-13	81
1017	2011-11-26	86
1018	2011-11-12	360
1019	2011-12-29	56
1020	2012-01-06	289
1021	2012-02-08	545
1022	2012-02-27	164
1023	2012-03-20	189
1024	2012-03-21	381
1025	2012-04-27	566
1026	2012-04-21	241
1027	2012-05-30	162
1028	2011-08-09	51
1029	2012-02-26	9
1030	2014-01-06	98
1031	2014-09-25	406
1032	2014-09-10	891
1033	2014-09-13	227
1034	2014-10-19	407
1035	2014-10-14	389
1036	2014-11-28	519
1037	2014-11-22	229
1038	2014-12-02	321
1039	2015-01-30	2641
1040	2015-01-27	269
1041	2015-01-23	184
1042	2015-01-03	360
1043	2009-06-05	1564
1044	2009-06-06	101
1045	2009-07-09	69
1046	2009-07-12	26
1047	2009-09-08	53
1048	2010-01-06	262
1049	2010-01-13	149
1050	2010-01-16	78
1051	2010-02-11	46
1052	2010-03-31	48
1053	2010-03-24	133
1054	2010-03-07	21
1055	2010-04-28	96
1056	2010-04-30	239
1057	2010-05-07	147
1058	2010-05-22	38
1059	2010-05-23	77
1060	2010-05-05	76
1061	2010-06-11	148
1062	2010-06-12	23
1063	2010-07-17	13
1064	2010-08-29	376
1065	2010-08-08	1746
1066	2010-08-15	132
1067	2010-09-19	82
1068	2010-09-13	104
1069	2010-09-28	104
1070	2010-10-27	227
1071	2010-10-23	266
1072	2010-10-06	197
1073	2010-10-19	27
1074	2010-11-16	50
1075	2010-12-29	7
1076	2010-12-16	353
1077	2010-12-18	338
1078	2010-12-31	143
1079	2010-12-05	51
1080	2010-12-07	94
1081	2010-12-11	109
1082	2011-01-21	411
1083	2011-01-09	171
1084	2011-01-20	42
1085	2013-05-31	507
1086	2013-05-17	750
1087	2013-06-21	24
1088	2013-07-31	131
1089	2013-07-25	578
1090	2013-09-01	679
1091	2013-08-24	42
1092	2013-08-22	76
1093	2013-09-27	140
1094	2013-09-09	116
1095	2013-10-27	215
1096	2013-10-12	934
1097	2013-10-22	50
1098	2013-11-26	337
1099	2014-01-30	589
1100	2014-01-15	254
1101	2014-01-17	149
1102	2011-09-12	16
1103	2015-02-14	292
1104	2015-03-11	376
1105	2015-04-03	975
1106	2015-04-24	595
1107	2015-04-02	601
1108	2015-05-31	235
1109	2015-05-19	197
1110	2015-06-18	1120
1111	2015-06-23	304
1112	2015-06-16	230
1113	2015-07-08	545
1114	2015-08-20	828
1115	2015-09-21	1236
1116	2015-09-26	1093
1117	2015-10-01	1019
1118	2015-09-14	134
1119	2015-11-23	1318
1120	2007-10-11	25
1121	2007-10-17	21
1122	2007-10-23	28
1123	2007-08-14	3
1124	2007-10-15	7
1125	2008-01-20	52
1126	2008-01-07	1019
1127	2008-01-11	130
1128	2008-01-04	700
1129	2008-02-23	435
1130	2008-02-27	58
1131	2008-03-21	431
1132	2008-03-13	33
1133	2008-05-12	482
1134	2008-08-05	13
1135	2008-10-11	155
1136	2008-11-15	458
1137	2008-11-22	243
1138	2008-11-03	317
1139	2008-12-15	240
1140	2008-12-06	242
1141	2009-01-24	91
1142	2009-01-15	319
1143	2009-01-25	269
1144	2009-02-19	666
1145	2009-02-03	64
1146	2009-03-26	436
1147	2009-03-28	563
1148	2009-03-31	58
1149	2009-04-24	80
1150	2009-04-02	394
1151	2009-05-03	197
1152	2009-05-25	6
1153	2009-05-06	153
1154	2009-05-08	221
1155	2009-06-15	39
1156	2009-06-17	49
1157	2013-03-31	3
1158	2007-08-23	1
1159	2008-01-25	1
1160	2008-03-30	31
1161	2008-02-07	17
1162	2008-05-14	13
1163	2011-12-09	13
1164	2012-02-06	3
1165	2009-11-07	15
1166	2010-03-29	10
1167	2010-03-17	19
1168	2010-06-20	53
1169	2010-06-10	26
1170	2009-07-25	31
1171	2009-09-28	28
1172	2010-02-27	23
1173	2008-10-26	10
1174	2009-06-12	6
1175	2007-09-16	1
1176	2007-12-22	1
1177	2007-10-01	1
1178	2007-09-15	3
1179	2015-12-27	42
1180	2015-12-29	253
1181	2015-12-11	260
1182	2016-01-06	1169
1183	2016-01-25	190
1184	2016-01-04	128
1185	2016-01-11	97
1186	2016-02-03	1284
1187	2016-02-18	874
1188	2016-02-21	361
1189	2016-02-22	663
1190	2014-02-28	1037
1191	2014-02-26	455
1192	2014-02-06	250
1193	2014-02-12	543
1194	2014-03-26	512
1195	2014-04-29	533
1196	2014-04-08	254
1197	2014-04-09	60
1198	2014-05-14	536
1199	2014-05-17	596
1200	2014-06-23	167
1201	2014-06-06	226
1202	2014-06-13	737
1203	2014-06-20	724
1204	2014-06-01	384
1205	2014-08-01	354
1206	2014-07-05	559
1207	2014-07-12	30
1208	2014-08-04	164
1209	2012-06-28	301
1210	2012-07-28	276
1211	2012-07-06	199
1212	2012-07-14	709
1213	2012-08-30	120
1214	2012-08-24	221
1215	2012-08-06	42
1216	2012-09-02	195
1217	2012-09-20	145
1218	2012-10-10	275
1219	2012-10-18	507
1220	2012-10-31	610
1221	2012-11-21	20
1222	2012-11-24	60
1223	2012-11-17	471
1224	2012-12-16	278
1225	2013-01-04	191
1226	2013-01-15	34
1227	2013-02-27	428
1228	2013-02-18	173
1229	2013-03-04	89
1230	2011-02-15	173
1231	2011-03-08	16
1232	2011-04-30	479
1233	2011-04-11	74
1234	2011-04-21	327
1235	2011-04-02	268
1236	2011-04-04	66
1237	2011-04-07	291
1238	2011-05-16	164
1239	2011-06-15	469
1240	2011-06-06	86
1241	2011-07-08	217
1242	2011-07-04	54
